# GRID = {'r': [1.0, 1.02, 1.04, 1.06, 1.08, 1.1, 1.12, 1.14, 1.16, 1.18, 1.2, 1.22, 1.24, 1.26, 1.28, 1.3, 1.32, 1.34, 1.36, 1.38, 1.4, 1.42, 1.44, 1.46, 1.48, 1.5, 1.52, 1.54, 1.56, 1.58, 1.6, 1.62, 1.64, 1.66, 1.68, 1.7, 1.72, 1.74, 1.76, 1.78, 1.8, 1.82, 1.84, 1.86, 1.88, 1.9, 1.92, 1.94, 1.96, 1.98, 2.0], 'allow_forced_l_in_cd': [True], 'eta': [0.0], 'sigma': [0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35]}
# BASE = Params(Lsize=50, T=50000, fc=0.5, fd=0.5, fL=None, pi0=10.0, r=1.6, sigma=0.25, alpha=1.0, gamma=70.0, beta=0.1, Min_Res=-10000.0, kappa=1, learn_signal='hybrid', seed=0, allow_forced_l_in_cd=False, update_rule='best_imitation_logit', eta=0.5, scale_low=0.0, scale_high=1.0, scale_eps=1e-09)
# REPLICAS = 50, T = 50000
allow_forced_l_in_cd,eta,r,sigma,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,sum_res_mean,cum_sigma_mean,cum_output_mean,net_output_mean,cum_sigma_hat_mean,cum_output_hat_mean,net_output_hat_mean
True,0.0,1.42,0.26,0.3967359999999999,0.603264,0.0,76.13813358491748,0.04695820895734789,190345.33396229372,2424.4271999999987,232595883.5232004,232593459.0960004,1.9395417599999993e-05,1.8607670681856032,1.8607476727680035
True,0.0,1.42,0.3,0.39827999999999997,0.6017199999999999,0.0,76.23585544834384,0.046911786998304394,190589.63862085956,2851.2719999999995,232597265.3619999,232594414.08999985,2.2810175999999995e-05,1.860778122895999,1.860755312719999
True,0.0,1.42,0.29,0.392352,0.607648,0.0,76.28845322486664,0.04613827539032776,190721.1330621666,2722.7287999999994,232601496.88119945,232598774.15239948,2.1781830399999997e-05,1.8608119750495957,1.860790193219196
True,0.0,1.42,0.28,0.395472,0.6045280000000001,0.0,76.22690775602737,0.04707472639266443,190567.26939006845,2647.926399999999,232571796.81119984,232569148.88479984,2.118341119999999e-05,1.8605743744895986,1.8605531910783986
True,0.0,1.42,0.31,0.39621600000000007,0.603784,0.0,76.23952937742928,0.04739983409755233,190598.82344357314,2891.208799999999,232573476.86959976,232570585.6607998,2.3129670399999984e-05,1.860587814956798,1.8605646852863982
True,0.0,1.42,0.32,0.39399199999999995,0.6060080000000001,0.0,76.15554548902729,0.04772316055062511,190388.8637225682,2984.601600000001,232598197.51440006,232595212.91280007,2.38768128e-05,1.8607855801152007,1.8607617033024006
True,0.0,1.42,0.27,0.39228,0.60772,0.0,76.2148822711086,0.046835959420260614,190537.20567777153,2552.6448,232577299.51959994,232574746.8747999,2.04211584e-05,1.8606183961568,1.8605979749983994
True,0.0,1.42,0.33,0.39793599999999996,0.602064,0.0,76.40187264099464,0.046232164329704395,191004.68160248658,3236.376000000001,232580607.4575999,232577371.0815999,2.5891008000000002e-05,1.8606448596607992,1.8606189686527992
True,0.0,1.42,0.34,0.398024,0.6019760000000001,0.0,76.31020246645089,0.04668327775677973,190775.50616612722,3360.2607999999996,232608300.39560005,232604940.13480008,2.6882086399999993e-05,1.8608664031648003,1.8608395210784001
True,0.0,1.42,0.35,0.39482400000000006,0.605176,0.0,76.25055627929385,0.04674688540343047,190626.39069823458,3474.7719999999995,232590075.6039998,232586600.83199978,2.7798176e-05,1.860720604831998,1.8606928066559982
True,0.0,1.44,0.26,0.393776,0.606224,0.0,76.37269234893091,0.04653014709062538,190931.7308723273,2528.5311999999994,233564549.2927997,233562020.76159978,2.0228249599999994e-05,1.8685163943423981,1.8684961660927977
True,0.0,1.44,0.27,0.39662400000000003,0.603376,0.0,76.36319561896073,0.04697463874832133,190907.98904740185,2746.656,233566097.01439998,233563350.3584,2.1973247999999996e-05,1.8685287761152,1.8685068028672
True,0.0,1.44,0.25,0.39654399999999995,0.603456,0.0,76.34571716592687,0.04663130333334906,190864.2929148172,2001.52,233566263.03359994,233564261.51359993,1.6012160000000003e-05,1.8685301042687994,1.8685140921087995
True,0.0,1.44,0.28,0.393864,0.606136,0.0,76.23653706416746,0.047102377061283125,190591.34266041868,2722.204799999999,233554329.8016,233551607.59679997,2.1777638399999993e-05,1.8684346384127999,1.8684128607744
True,0.0,1.44,0.33,0.39825599999999994,0.6017440000000001,0.0,76.49186334875908,0.04626992136191205,191229.6583718977,3292.898400000001,233555694.12320027,233552401.22480023,2.634318720000001e-05,1.8684455529856019,1.8684192097984016
True,0.0,1.44,0.32,0.39068,0.60932,0.0,76.40596627962358,0.04651623961889737,191014.91569905897,3149.5424000000003,233559613.1024,233556463.56000003,2.5196339200000005e-05,1.8684769048192,1.86845170848
True,0.0,1.44,0.31,0.395976,0.604024,0.0,76.37045580815432,0.046411082798046045,190926.1395203858,2976.322399999998,233608994.72800004,233606018.40560004,2.381057919999999e-05,1.8688719578240003,1.8688481472448004
True,0.0,1.44,0.29,0.398968,0.6010319999999999,0.0,76.1819473822547,0.04779333751434808,190454.86845563672,2865.1304,233593340.0831998,233590474.95279983,2.29210432e-05,1.868746720665599,1.8687237996223982
True,0.0,1.44,0.3,0.398144,0.6018560000000001,0.0,76.37201927020504,0.046903936296060024,190930.04817551267,2973.144,233581325.78719994,233578352.6432,2.3785152e-05,1.8686506062975994,1.8686268211455996
True,0.0,1.44,0.34,0.398416,0.6015840000000001,0.0,76.45914951768569,0.0467490512615556,191147.87379421422,3241.8048,233535365.28160012,233532123.4768001,2.59344384e-05,1.868282922252801,1.868256987814401
True,0.0,1.44,0.35,0.389936,0.6100639999999999,0.0,76.37285155740493,0.04645701444871302,190932.1288935123,3298.68,233544044.9328001,233540746.25280008,2.638944e-05,1.8683523594624003,1.8683259700224004
True,0.0,1.46,0.25,0.3951200000000001,0.60488,0.0,76.48443919089539,0.04684627088024085,191211.09797723847,1932.92,234555905.41160008,234553972.49160007,1.5463360000000002e-05,1.8764472432928005,1.876431779932801
True,0.0,1.46,0.26,0.397184,0.602816,0.0,76.44954063833079,0.04730660834944993,191123.851595827,2486.7855999999992,234578086.13759983,234575599.35199985,1.9894284799999996e-05,1.876624689100799,1.8766047948159987
True,0.0,1.46,0.27,0.400816,0.5991839999999999,0.0,76.43905175736148,0.0469552511150549,191097.6293934037,2587.183199999999,234568079.75079983,234565492.5675998,2.069746559999999e-05,1.8765446380063984,1.8765239405407985
True,0.0,1.46,0.28,0.396248,0.603752,0.0,76.54805151322101,0.04665827539997678,191370.12878305253,2603.417599999999,234549433.5236002,234546830.10600024,2.0827340799999995e-05,1.8763954681888018,1.8763746408480015
True,0.0,1.46,0.3,0.394304,0.605696,0.0,76.46628061923212,0.04677096176441868,191165.70154808025,2693.256,234592852.06239983,234590158.80639985,2.1546047999999995e-05,1.8767428164991986,1.8767212704511989
True,0.0,1.46,0.35,0.393664,0.606336,0.0,76.45035654763302,0.04715107515079242,191125.89136908262,3125.1360000000004,234573385.0895996,234570259.95359957,2.5001088000000004e-05,1.8765870807167968,1.876562079628797
True,0.0,1.46,0.32,0.3996880000000001,0.600312,0.0,76.60168233694355,0.046318087352570265,191504.20584235888,2868.582400000001,234583277.2748,234580408.69239998,2.2948659200000004e-05,1.8766662181984,1.8766432695392
True,0.0,1.46,0.29,0.3935120000000001,0.6064879999999999,0.0,76.51156965156169,0.04644610217124925,191278.92412890418,2683.0335999999998,234565589.7536002,234562906.72000018,2.14642688e-05,1.8765247180288014,1.8765032537600013
True,0.0,1.46,0.33,0.39827200000000007,0.6017279999999999,0.0,76.56966996488481,0.04647661308981081,191424.174912212,2914.1112000000007,234553881.49800012,234550967.3868001,2.3312889600000005e-05,1.8764310519840008,1.876407739094401
True,0.0,1.46,0.31,0.3935680000000001,0.606432,0.0,76.37734290708183,0.04752265289742524,190943.35726770456,2864.9455999999986,234540825.7239999,234537960.7783999,2.2919564799999987e-05,1.8763266057919994,1.8763036862271998
True,0.0,1.46,0.34,0.39404800000000006,0.6059519999999999,0.0,76.48147414101555,0.04683833254227949,191203.68535253895,2973.667200000001,234534612.3240001,234531638.65680012,2.3789337600000007e-05,1.8762768985920004,1.8762531092544008
True,0.0,1.48,0.27,0.396744,0.603256,0.0,76.40758534187394,0.048134764155171574,191018.96335468485,2588.695199999999,235556217.44879967,235553628.7535996,2.07095616e-05,1.8844497395903972,1.8844290300287974
True,0.0,1.48,0.26,0.39696800000000004,0.603032,0.0,76.53936206359653,0.04678777950528935,191348.40515899134,2516.300799999999,235546878.9271999,235544362.62639987,2.013040639999999e-05,1.8843750314175995,1.8843549010111993
True,0.0,1.48,0.25,0.391328,0.608672,0.0,76.48548198814638,0.047291001502457644,191213.70497036594,2077.74,235552898.9576001,235550821.2176001,1.662192e-05,1.8844231916608003,1.8844065697408008
True,0.0,1.48,0.3,0.39472,0.60528,0.0,76.49534834797241,0.046891189989199965,191238.37086993098,2751.624,235544748.62720022,235541997.00320017,2.2012991999999996e-05,1.8843579890176017,1.8843359760256015
True,0.0,1.48,0.29,0.3981119999999999,0.6018880000000001,0.0,76.5313729119998,0.04657525506815124,191328.43227999946,2722.8215999999998,235535454.09599984,235532731.2743998,2.17825728e-05,1.8842836327679988,1.8842618501951987
True,0.0,1.48,0.31,0.39748,0.60252,0.0,76.56266755702289,0.04665407195492278,191406.6688925572,2989.7143999999985,235543583.00879994,235540593.29439992,2.3917715199999994e-05,1.8843486640703992,1.8843247463551993
True,0.0,1.48,0.28,0.396192,0.603808,0.0,76.4724444768035,0.04738338179491836,191181.11119200874,2745.679999999999,235542427.82560036,235539682.1456004,2.196543999999999e-05,1.8843394226048031,1.8843174571648031
True,0.0,1.48,0.32,0.39440800000000004,0.605592,0.0,76.35310433705304,0.047364619651957325,190882.7608426326,2974.5408000000007,235571884.09280005,235568909.55200005,2.3796326400000002e-05,1.8845750727424002,1.8845512764160006
True,0.0,1.48,0.33,0.39232,0.60768,0.0,76.33523759790187,0.047191522470610495,190838.09399475463,3165.7032,235572217.6847997,235569051.98159966,2.53256256e-05,1.8845777414783975,1.8845524158527978
True,0.0,1.48,0.34,0.39983199999999997,0.600168,0.0,76.51229343383831,0.046823312744399735,191280.73358459573,3245.9391999999993,235570959.18880016,235567713.24960014,2.5967513599999993e-05,1.8845676735104016,1.8845417059968015
True,0.0,1.48,0.35,0.396984,0.603016,0.0,76.38921862044805,0.047663025877592864,190973.04655112018,3408.3559999999993,235554787.71439993,235551379.3584,2.7266847999999996e-05,1.8844383017151998,1.8844110348671996
True,0.0,1.5,0.26,0.33571999999999996,0.6594800000000001,0.0048,71.45140519472989,0.0814937574451827,178628.51298682473,704667.4751999931,199813021.96,199108354.48479998,0.005637339801599944,1.59850417568,1.5928668358784
True,0.0,1.5,0.25,0.33268000000000003,0.6645359999999999,0.002784,71.04156110911737,0.08356940736705724,177603.90277279343,507675.36,199757028.45,199249353.09,0.00406140288,1.5980562275999999,1.59399482472
True,0.0,1.5,0.29,0.33256,0.666064,0.001376,71.02710208435302,0.08350995084172506,177567.75521088255,821425.1391999944,199733127.39,198911702.2508,0.006571401113599954,1.5978650191200001,1.5912936180064
True,0.0,1.5,0.3,0.332392,0.660344,0.007264,71.08255641055592,0.08347916835618402,177706.3910263898,848857.2719999925,199783729.76,198934872.48800004,0.006790858175999939,1.59826983808,1.591478979904
True,0.0,1.5,0.28,0.32872,0.6660960000000001,0.005183999999999999,70.92062124002149,0.08372485969222966,177301.55310005372,777010.819199963,199838085.95,199061075.1308,0.006216086553599704,1.5987046876000002,1.5924886010464006
True,0.0,1.5,0.27,0.323968,0.6694,0.006632,70.60029625564499,0.0861722396989861,176500.74063911248,744344.1647999889,199724149.06,198979804.8952,0.005954753318399912,1.5977931924799997,1.5918384391616
True,0.0,1.5,0.32,0.33266400000000007,0.6620159999999999,0.00532,71.24751071783678,0.0827801786461956,178118.77679459195,898484.6848000394,199818989.0,198920504.31519994,0.007187877478400314,1.598551912,1.5913640345215996
True,0.0,1.5,0.35,0.33299999999999996,0.6592399999999999,0.007760000000000001,71.10436371491376,0.08367098342370138,177760.9092872844,1026645.2280000154,199769885.48,198743240.25199997,0.008213161824000122,1.5981590838400002,1.5899459220159997
True,0.0,1.5,0.34,0.332472,0.6631199999999999,0.0044080000000000005,71.23072100305599,0.08227289065586861,178076.80250764,975591.8655999638,199828898.04,198853306.17440003,0.0078047349247997114,1.5986311843199998,1.5908264493952
True,0.0,1.5,0.33,0.332072,0.663176,0.004751999999999999,71.13154439023967,0.08296988358922283,177828.86097559918,948557.4119999905,199766934.58,198818377.16800004,0.007588459295999926,1.59813547664,1.5905470173440002
True,0.0,1.5,0.31,0.33208799999999994,0.6639839999999999,0.003928,70.96380281095273,0.08410092303131413,177409.50702738186,892191.3583999671,199786424.57,198894233.21160004,0.007137530867199736,1.5982913965600003,1.5911538656928002
True,0.0,1.52,0.26,0.329848,0.567752,0.10240000000000002,70.46606446028413,0.09657835653466551,176165.1611507103,10866211.553599998,191099501.6336,180233290.07999995,0.08692969242879998,1.5287960130688,1.4418663206399998
True,0.0,1.52,0.25,0.312016,0.612128,0.075856,69.02889665504928,0.10717056773960223,172572.24163762323,10282224.66,187896435.5232,177614210.86319995,0.08225779727999999,1.5031714841855999,1.4209136869055998
True,0.0,1.52,0.27,0.33807199999999993,0.59048,0.071448,70.64051987988502,0.09735965381556227,176601.29969971252,11315736.784800041,191249805.33759984,179934068.55279982,0.09052589427840033,1.5299984427007987,1.4394725484223982
True,0.0,1.52,0.29,0.323264,0.58684,0.08989600000000002,70.04205533714713,0.09855748359328853,175105.13834286787,12284541.844800021,191197784.39040008,178913242.54560006,0.09827633475840018,1.5295822751232007,1.4313059403648003
True,0.0,1.52,0.28,0.32184000000000007,0.594048,0.08411199999999999,70.36429436498968,0.09518636294875593,175910.73591247422,11802599.536000013,191214690.43040007,179412090.89440006,0.09442079628800011,1.5297175234432006,1.4352967271552006
True,0.0,1.52,0.32,0.32873600000000003,0.5862320000000001,0.085032,71.28229548614826,0.08959825752332481,178205.73871537062,13682057.471999986,191575733.53439984,177893676.06239986,0.10945645977599988,1.5326058682751986,1.4231494084991991
True,0.0,1.52,0.31,0.33148000000000005,0.5702079999999999,0.09831200000000001,70.565021822366,0.09732779302242905,176412.55455591503,13159135.266400045,191517411.57439998,178358276.3079999,0.10527308213120039,1.5321392925951998,1.4268662104639995
True,0.0,1.52,0.3,0.32596,0.599744,0.074296,70.23703141156463,0.09902460573407,175592.57852891157,12770245.391999992,191260204.19359982,178489958.8015998,0.10216196313599993,1.5300816335487983,1.4279196704127985
True,0.0,1.52,0.33,0.32593599999999995,0.5855839999999999,0.08848,71.29997810682337,0.0910722335074723,178249.94526705847,14188131.830400052,191598149.9776001,177410018.14720005,0.1135050546432004,1.5327851998208006,1.4192801451776
True,0.0,1.52,0.35,0.340856,0.574152,0.084992,71.44747274485914,0.09225896055800181,178618.68186214787,15069943.392,191727198.4864001,176657255.09440014,0.12055954713600002,1.5338175878912008,1.413258040755201
True,0.0,1.52,0.34,0.34087199999999995,0.5866799999999999,0.072448,71.72203586809825,0.08996663102627059,179305.08967024562,14710430.942400027,191683586.17280003,176973155.23039997,0.11768344753920021,1.5334686893823999,1.4157852418431998
True,0.0,1.54,0.26,0.33184800000000003,0.5919920000000001,0.07615999999999999,70.06457174279147,0.10108690826271792,175161.42935697868,11177684.876799969,191578494.50679994,180400809.62999997,0.08942147901439977,1.5326279560543998,1.4432064770399997
True,0.0,1.54,0.25,0.32116799999999995,0.600112,0.07872000000000001,69.56642431757506,0.10437950073064671,173916.06079393768,10582677.58,188238474.01999995,177655796.44,0.08466142064000001,1.50590779216,1.4212463715199999
True,0.0,1.54,0.27,0.319632,0.5890080000000001,0.09136,69.94211638334787,0.0999177752949038,174855.29095836967,11656248.516000044,191684207.83799985,180027959.3219998,0.09324998812800034,1.5334736627039987,1.4402236745759982
True,0.0,1.54,0.28,0.330816,0.58168,0.08750400000000001,70.76722674921432,0.09615154520454938,176918.06687303577,12067674.192000015,191779245.22359997,179711571.03159997,0.09654139353600012,1.5342339617887994,1.437692568252799
True,0.0,1.54,0.29,0.319952,0.59608,0.08396799999999999,70.46325313093433,0.09651767732804861,176158.13282733574,12595806.709600043,191801026.8539999,179205220.14439988,0.10076645367680033,1.5344082148319993,1.433641761155199
True,0.0,1.54,0.3,0.3342399999999999,0.5785040000000001,0.08725599999999999,71.06464203148813,0.09421135620987053,177661.6050787203,13064129.039999984,191888035.69840005,178823906.65840003,0.10451303231999985,1.5351042855872004,1.4305912532672005
True,0.0,1.54,0.31,0.331608,0.577856,0.090536,70.74517235001991,0.09809075950582749,176862.9308750498,13572091.82160006,191921075.68399978,178348983.86239967,0.10857673457280052,1.5353686054719984,1.4267918708991976
True,0.0,1.54,0.34,0.324656,0.569184,0.10615999999999999,71.20278506217184,0.0915834527220508,178006.9626554296,15064492.744,192219229.15760002,177154736.4136001,0.12051594195200002,1.5377538332608005,1.4172378913088002
True,0.0,1.54,0.33,0.32531999999999994,0.582136,0.092544,71.00530471735479,0.0937961328074769,177513.26179338695,14537242.130400034,192227428.02200016,177690185.89160007,0.11629793704320025,1.5378194241760008,1.421521487132801
True,0.0,1.54,0.32,0.33348800000000006,0.5792959999999999,0.087216,70.60946686786829,0.09857173052865177,176523.66716967072,14009121.203199998,192108150.6808,178099029.4776,0.11207296962559997,1.5368652054464003,1.4247922358207998
True,0.0,1.54,0.35,0.324328,0.5826,0.09307200000000002,70.59850941310032,0.09687883172361372,176496.27353275078,15597754.703999996,192341108.3927999,176743353.68879995,0.12478203763199995,1.5387288671423993,1.4139468295103996
True,0.0,1.56,0.31,0.33267199999999997,0.581768,0.08556,71.21793778908776,0.09403697838356782,178044.84447271936,13856523.02160002,192567074.45279992,178710551.4311999,0.11085218417280014,1.540536595622399,1.4296844114495995
True,0.0,1.56,0.34,0.32588,0.5751120000000001,0.09900799999999998,71.31081998948746,0.0912242867653008,178277.04997371868,15426971.857600015,192814581.96720016,177387610.10960016,0.12341577486080013,1.5425166557376013,1.4191008808768015
True,0.0,1.56,0.27,0.331032,0.5986640000000001,0.070304,70.82354594195469,0.09651534112076846,177058.8648548867,11926662.588000054,192237716.31840008,180311053.73040006,0.09541330070400043,1.5379017305472007,1.4424884298432006
True,0.0,1.56,0.26,0.31868,0.5824959999999999,0.09882399999999998,69.9657029136636,0.10175575566931963,174914.25728415896,11396391.82239998,192329032.88559997,180932641.0632,0.09117113457919981,1.5386322630847997,1.4474611285056
True,0.0,1.56,0.25,0.31927199999999994,0.592608,0.08811999999999999,69.33232181400034,0.1051693245017297,173330.80453500085,10858311.88,188742270.74319977,177883958.86319977,0.08686649504,1.5099381659455986,1.4230716709055984
True,0.0,1.56,0.3,0.3292,0.5911280000000001,0.079672,70.94538240667714,0.09398187134893933,177363.4560166929,13368600.671999985,192403246.76400003,179034646.09200004,0.10694880537599989,1.5392259741120002,1.4322771687360003
True,0.0,1.56,0.32,0.31778399999999996,0.592528,0.089688,70.46739220795399,0.09760757094725266,176168.48051988502,14326109.849599974,192711038.73120007,178384928.88160008,0.1146088787967998,1.5416883098496004,1.4270794310528006
True,0.0,1.56,0.28,0.32479199999999997,0.5968399999999999,0.078368,71.00088890770385,0.09472997976384175,177502.22226925963,12404728.851200003,192347358.83199987,179942629.9807998,0.09923783080960004,1.5387788706559986,1.4395410398463986
True,0.0,1.56,0.33,0.328424,0.587816,0.08376,71.26404011088893,0.09406293176234075,178160.1002772223,14903889.633600032,192618178.25039983,177714288.61679974,0.11923111706880024,1.540945426003198,1.4217143089343978
True,0.0,1.56,0.29,0.32376799999999994,0.571952,0.10428000000000001,70.38807211781356,0.09775662058183804,175970.18029453396,12875251.40560003,192469759.15919983,179594507.75359976,0.10300201124480023,1.5397580732735983,1.436756062028798
True,0.0,1.56,0.35,0.322,0.5896000000000001,0.08839999999999999,71.54898613249847,0.08855531056848825,178872.46533124615,15946843.472000012,192907047.8648001,176960204.39280006,0.12757474777600009,1.5432563829184005,1.4156816351424006
True,0.0,1.58,0.25,0.329544,0.5868720000000001,0.08358399999999999,69.92609914287318,0.10314101704838369,174815.24785718299,11072617.52,189284106.99480027,178211489.47480023,0.08858094016000001,1.514272855958402,1.425691915798402
True,0.0,1.58,0.27,0.328032,0.5815359999999999,0.09043199999999998,70.43258652511958,0.1002747728245138,176081.4663127989,12200026.831200045,192817104.77120015,180617077.94000012,0.09760021464960034,1.5425368381696012,1.444936623520001
True,0.0,1.58,0.26,0.330384,0.587448,0.08216799999999999,70.90084290510875,0.09663949826461943,177252.10726277193,11733088.598399991,192743189.5763998,181010100.9779998,0.09386470878719995,1.5419455166111984,1.4480808078239986
True,0.0,1.58,0.28,0.31285599999999997,0.596032,0.091112,70.14363607755868,0.0982950445964169,175359.0901938967,12675459.01440001,192878096.7387999,180202637.72439992,0.10140367211520006,1.5430247739103993,1.4416211017951992
True,0.0,1.58,0.32,0.319048,0.587888,0.09306399999999998,70.62697042084358,0.09651655279576131,176567.42605210896,14641800.063999996,193241614.71960002,178599814.65560004,0.11713440051199996,1.5459329177568,1.4287985172448003
True,0.0,1.58,0.29,0.332928,0.575264,0.09180799999999997,71.52899433689082,0.09247246282198375,178822.48584222703,13234954.46000005,192901160.90200004,179666206.442,0.10587963568000042,1.5432092872160004,1.4373296515360001
True,0.0,1.58,0.31,0.326752,0.592144,0.08110400000000001,71.05754154465205,0.09528301144043237,177643.85386163014,14203251.424800048,193217642.67199984,179014391.24719983,0.11362601139840038,1.5457411413759987,1.4321151299775983
True,0.0,1.58,0.3,0.332568,0.5732800000000001,0.094152,71.04789902879475,0.09584633084799876,177619.74757198684,13705465.631999986,193020642.9988001,179315177.36680007,0.10964372505599992,1.5441651439904005,1.4345214189344007
True,0.0,1.58,0.33,0.330168,0.586736,0.083096,71.55616954596698,0.09053716188595104,178890.42386491742,15236076.952800026,193276671.5959999,178040594.6431999,0.12188861562240022,1.5462133727679992,1.4243247571455993
True,0.0,1.58,0.35,0.32615199999999994,0.580616,0.093232,71.38730231645579,0.0914042317231099,178468.25579113953,16309102.236000016,193541558.8388002,177232456.60280025,0.13047281788800014,1.5483324707104023,1.417859652822402
True,0.0,1.58,0.34,0.336864,0.5748000000000001,0.08833599999999998,71.79513357354459,0.09031421211862199,179487.83393386152,15761083.764800003,193358163.92960006,177597080.16480008,0.12608867011840005,1.5468653114368,1.4207766413184004
True,0.0,1.6,0.26,0.33486399999999994,0.57224,0.09289600000000002,70.58973517088279,0.09889190870026855,176474.33792720697,11977801.388800008,193283976.83200014,181306175.44320014,0.09582241111040007,1.546271814656001,1.4504494035456008
True,0.0,1.6,0.28,0.32736,0.5711360000000001,0.10150400000000001,70.90838581400621,0.09733974109339216,177270.96453501555,12955792.2592,193538983.1119999,180583190.85279986,0.10364633807359996,1.5483118648959993,1.4446655268223991
True,0.0,1.6,0.27,0.31899200000000005,0.589232,0.091776,70.31913337975072,0.10044603264395825,175797.83344937678,12481349.940000031,193400709.71999988,180919359.77999988,0.09985079952000028,1.5472056777599992,1.4473548782399988
True,0.0,1.6,0.29,0.32848,0.579824,0.09169599999999999,71.59886298134427,0.08951464602678745,178997.15745336068,13399282.58880003,193520244.384,180120961.7952,0.10719426071040025,1.548161955072,1.4409676943615997
True,0.0,1.6,0.25,0.320888,0.595632,0.08347999999999998,69.99653719891803,0.10145698247556795,174991.34299729503,11409589.34,189698604.92800015,178289015.58800012,0.09127671472000001,1.5175888394240011,1.4263121247040007
True,0.0,1.6,0.3,0.323376,0.584784,0.09183999999999999,71.40788199329926,0.0906314077643844,178519.70498324814,13963660.319999991,193651268.56800008,179687608.24800012,0.11170928255999991,1.5492101485440006,1.437500865984001
True,0.0,1.6,0.31,0.329936,0.5594480000000001,0.110616,71.36597978099867,0.09334354731575982,178414.94945249672,14523785.919200035,193700854.56799996,179177068.6488,0.11619028735360028,1.5496068365439999,1.4334165491903994
True,0.0,1.6,0.34,0.3258,0.580168,0.094032,71.80444035996733,0.0892164929180023,179511.10089991835,16142942.987200007,193928492.72799996,177785549.7408,0.12914354389760008,1.551427941824,1.4222843979264
True,0.0,1.6,0.33,0.32343200000000005,0.56576,0.11080799999999998,71.37272425337146,0.0906022404507834,178431.81063342866,15559790.928000014,193871832.81599972,178312041.88799968,0.12447832742400011,1.5509746625279979,1.426496335103998
True,0.0,1.6,0.32,0.33368,0.574576,0.09174399999999999,71.94876304166765,0.08872828693157665,179871.90760416913,15037324.236799981,193771317.31999958,178733993.08319962,0.12029859389439986,1.5501705385599969,1.4298719446655972
True,0.0,1.6,0.35,0.32488,0.5832480000000001,0.09187200000000001,71.7275739052735,0.0894944286182048,179318.93476318373,16667645.120000033,194069629.7200003,177401984.6000002,0.13334116096000026,1.552557037760002,1.4192158768000018
True,0.0,1.62,0.29,0.32727199999999995,0.574232,0.098496,71.39445024083116,0.09172082001374854,178486.12560207793,13775184.32400002,194161858.7855999,180386674.46159992,0.11020147459200016,1.553294870284799,1.4430933956927994
True,0.0,1.62,0.27,0.33097599999999994,0.5806560000000001,0.088368,70.5571332520104,0.09964974131545996,176392.833130026,12718146.571200036,194017040.18039978,181298893.6091997,0.10174517256960025,1.552136321443198,1.450391148873598
True,0.0,1.62,0.28,0.331768,0.577912,0.09032,71.69002716800462,0.08920821553150252,179225.06792001158,13247945.19999999,194033405.62360036,180785460.42360035,0.10598356159999991,1.5522672449888026,1.4462836833888029
True,0.0,1.62,0.25,0.322896,0.578048,0.09905599999999998,70.2984069589245,0.09872169864596841,175746.01739731125,11713592.1,190100715.0687997,178387122.96879974,0.09370873680000001,1.520805720550398,1.4270969837503982
True,0.0,1.62,0.26,0.331424,0.5737439999999999,0.09483200000000001,70.72769848983117,0.09840607559887488,176819.24622457795,12199690.8384,194005953.40160003,181806262.56320003,0.09759752670720001,1.5520476272128005,1.4544501005056003
True,0.0,1.62,0.31,0.326312,0.566696,0.10699199999999999,71.42734680235493,0.09092591847080668,178568.36700588732,14860928.105600031,194275971.34680036,179415043.24120033,0.11888742484480025,1.5542077707744024,1.4353203459296022
True,0.0,1.62,0.3,0.331984,0.5852,0.08281600000000001,71.68613125072078,0.0909452483193513,179215.32812680193,14262787.247999985,194271463.37839973,180008676.1303997,0.11410229798399989,1.554171707027198,1.4400694090431982
True,0.0,1.62,0.32,0.32296800000000003,0.577016,0.10001600000000002,71.48063425977891,0.0906569345802922,178701.58564944725,15314310.118399978,194447578.03040016,179133267.9120002,0.12251448094719983,1.555580624243201,1.433066143296001
True,0.0,1.62,0.34,0.322472,0.589752,0.08777599999999999,71.6994037474519,0.09099551202275029,179248.50936862975,16393147.844799997,194687497.24520016,178294349.40040016,0.13114518275839998,1.5574999779616008,1.426354795203201
True,0.0,1.62,0.33,0.32840800000000003,0.5819040000000001,0.08968800000000002,71.66682132327998,0.09086847334089246,179167.05330819995,15833026.2816,194606152.48599982,178773126.20439988,0.12666421025280003,1.556849219887999,1.4301850096351987
True,0.0,1.62,0.35,0.32230400000000003,0.5868080000000001,0.09088800000000002,72.07798970148411,0.08705313600887515,180194.97425371027,16955143.296000015,194714772.3428001,177759629.04680008,0.13564114636800007,1.5577181787424008,1.4220770323744003
True,0.0,1.64,0.28,0.326416,0.563952,0.10963200000000002,71.97613467807285,0.08779584769128373,179940.33669518214,13536884.121599996,194750449.6112002,181213565.4896002,0.1082950729728,1.5580035968896013,1.4497085239168017
True,0.0,1.64,0.31,0.33041600000000004,0.571784,0.0978,71.76433955964822,0.0898457582080606,179410.84889912058,15098681.241600025,195028010.48800004,179929329.24639997,0.1207894499328002,1.5602240839040002,1.4394346339712
