t,frac_C,frac_D,frac_L,avg_res,gini,per_sigma,per_output,per_net,cum_net_hat,edges_CC,edges_CD,edges_DD,edges_CL,edges_DL,edges_LL,edges_total,edges_CC_ratio,edges_CD_ratio,edges_DD_ratio,edges_CL_ratio,edges_DL_ratio,edges_LL_ratio,D_perimeter,D_perimeter_ratio
37600,0.3064,0.638,0.0556,71.41839513674527,0.09261046457335377,133.0,3721.6,3588.6,1.4237300574468035,966,1109,2571,23,129,202,5000,0.1932,0.2218,0.5142,0.0046,0.0258,0.0404,1238,0.2476
37700,0.3304,0.546,0.1236,69.25776656834783,0.10355626789584214,314.0,3902.0,3588.0,1.4239218164456182,1114,1060,2058,16,284,468,5000,0.2228,0.212,0.4116,0.0032,0.0568,0.0936,1344,0.2688
37800,0.3492,0.5092,0.1416,70.69572004264754,0.09395819876939125,373.0,3982.3999999999996,3609.3999999999996,1.4240142984126933,1162,1104,1863,64,262,545,5000,0.2324,0.2208,0.3726,0.0128,0.0524,0.109,1366,0.2732
37900,0.3072,0.636,0.0568,71.18618700156587,0.09610685658658115,136.0,3634.8,3498.8,1.4243213255936624,963,1137,2551,9,121,219,5000,0.1926,0.2274,0.5102,0.0018,0.0242,0.0438,1258,0.2516
38000,0.264,0.5104,0.2256,68.15109248752543,0.10256625330766676,551.0,3137.2,2586.2,1.424158482105257,797,980,1840,66,444,873,5000,0.1594,0.196,0.368,0.0132,0.0888,0.1746,1424,0.2848
38100,0.3576,0.5652,0.0772,69.80226641445039,0.10976610280363003,192.0,4071.2000000000003,3879.2000000000003,1.4242050120734855,1230,1096,2210,20,136,308,5000,0.246,0.2192,0.442,0.004,0.0272,0.0616,1232,0.2464
38200,0.3636,0.3936,0.2428,67.48099198197428,0.10969398243593842,626.0,3780.8,3154.8,1.4234936251308858,1358,787,1412,133,325,985,5000,0.2716,0.1574,0.2824,0.0266,0.065,0.197,1112,0.2224
38300,0.2624,0.6664,0.0712,69.40209724714538,0.09824465563493057,169.0,3164.3999999999996,2995.3999999999996,1.4238529712793684,830,946,2765,18,188,253,5000,0.166,0.1892,0.553,0.0036,0.0376,0.0506,1134,0.2268
38400,0.3348,0.5936,0.0716,71.5259075529262,0.08710570322992546,176.0,4063.6,3887.6,1.423615960416661,1047,1212,2274,42,176,249,5000,0.2094,0.2424,0.4548,0.0084,0.0352,0.0498,1388,0.2776
38500,0.3384,0.6268,0.0348,66.7676914716312,0.1291668313074389,89.0,4063.2,3974.2,1.423581961558435,1097,1175,2494,15,105,114,5000,0.2194,0.235,0.4988,0.003,0.021,0.0228,1280,0.256
38600,0.3272,0.5332,0.1396,69.44134759137239,0.1076090971926476,330.0,3688.3999999999996,3358.3999999999996,1.4237245512953303,1131,984,2050,26,248,561,5000,0.2262,0.1968,0.41,0.0052,0.0496,0.1122,1232,0.2464
38700,0.2724,0.5544,0.1732,69.47096213934059,0.08346401748454425,430.0,3054.0,2624.0,1.4235391979328091,870,943,2117,41,367,662,5000,0.174,0.1886,0.4234,0.0082,0.0734,0.1324,1310,0.262
38800,0.2828,0.5552,0.162,68.53618694511543,0.10671231608781205,388.0,3363.6,2975.6,1.4234306907216427,876,1041,2116,35,279,653,5000,0.1752,0.2082,0.4232,0.007,0.0558,0.1306,1320,0.264
38900,0.3372,0.5836,0.0792,68.01653635256213,0.1080647230173027,211.0,3952.8,3741.8,1.4233072637532083,1167,1012,2336,26,152,307,5000,0.2334,0.2024,0.4672,0.0052,0.0304,0.0614,1164,0.2328
39000,0.3596,0.548,0.0924,70.82742520089293,0.0921294656555831,234.0,3944.0,3710.0,1.4235317682051232,1254,1041,2100,47,239,319,5000,0.2508,0.2082,0.42,0.0094,0.0478,0.0638,1280,0.256
39100,0.3112,0.5012,0.1876,69.78585915978877,0.07951718639736112,466.0,3597.2,3131.2,1.4231799324808139,1021,1024,1866,46,256,787,5000,0.2042,0.2048,0.3732,0.0092,0.0512,0.1574,1280,0.256
39200,0.254,0.6312,0.1148,69.98819173209975,0.08264336650462463,266.0,3135.6000000000004,2869.6000000000004,1.4229337020408097,785,950,2532,20,298,415,5000,0.157,0.19,0.5064,0.004,0.0596,0.083,1248,0.2496
39300,0.3116,0.6832,0.0052,71.76823087143106,0.0907469618816874,13.0,3781.6000000000004,3768.6000000000004,1.4232216712468106,998,1119,2843,1,27,12,5000,0.1996,0.2238,0.5686,0.0002,0.0054,0.0024,1146,0.2292
39400,0.3652,0.528,0.1068,71.62577566345418,0.10431376297965433,272.0,4426.8,4154.8,1.4232730598984698,1186,1236,1908,44,228,398,5000,0.2372,0.2472,0.3816,0.0088,0.0456,0.0796,1464,0.2928
39500,0.2556,0.656,0.0884,69.18554124523585,0.0908923836141164,214.0,3105.6,2891.6,1.4236073964556881,793,948,2697,22,218,322,5000,0.1586,0.1896,0.5394,0.0044,0.0436,0.0644,1166,0.2332
39600,0.3132,0.6728,0.014,71.14259870258476,0.09717947901149997,28.0,3655.2,3627.2,1.4235193272727182,1013,1101,2784,5,59,38,5000,0.2026,0.2202,0.5568,0.001,0.0118,0.0076,1160,0.232
39700,0.3324,0.5728,0.0948,68.18678994435649,0.10397052585143583,237.0,3956.3999999999996,3719.3999999999996,1.4231372735516283,1061,1151,2174,51,229,334,5000,0.2122,0.2302,0.4348,0.0102,0.0458,0.0668,1380,0.276
39800,0.282,0.694,0.024,69.378177351978,0.09214235223557037,78.0,3483.2,3405.2,1.423155316582905,876,1037,2914,31,75,67,5000,0.1752,0.2074,0.5828,0.0062,0.015,0.0134,1112,0.2224
39900,0.3384,0.6224,0.0392,71.34404939269488,0.10272701708240484,119.0,4315.2,4196.2,1.4232201263157804,1069,1218,2430,28,146,109,5000,0.2138,0.2436,0.486,0.0056,0.0292,0.0218,1364,0.2728
40000,0.2752,0.7104,0.0144,68.41232412455112,0.10542865940020416,36.0,3302.8,3266.8,1.423274137999992,893,965,3043,1,53,45,5000,0.1786,0.193,0.6086,0.0002,0.0106,0.009,1018,0.2036
40100,0.338,0.582,0.08,69.51026199667518,0.10963214747693761,201.0,3961.2000000000003,3760.2000000000003,1.4231844408977468,1110,1136,2258,24,168,304,5000,0.222,0.2272,0.4516,0.0048,0.0336,0.0608,1304,0.2608
40200,0.2356,0.5288,0.2356,66.7064107544787,0.12350031566690879,594.0,2906.4,2312.4,1.423233747263672,713,874,2081,56,252,1024,5000,0.1426,0.1748,0.4162,0.0112,0.0504,0.2048,1126,0.2252
40300,0.3436,0.5608,0.0956,70.41883256119412,0.0982180929161561,240.0,3937.2000000000003,3697.2000000000003,1.4229904833746805,1162,1088,2167,24,186,373,5000,0.2324,0.2176,0.4334,0.0048,0.0372,0.0746,1274,0.2548
40400,0.3276,0.6188,0.0536,69.85475663370046,0.1063314900495351,138.0,4101.6,3963.6000000000004,1.4227576099009815,1005,1230,2397,36,164,168,5000,0.201,0.246,0.4794,0.0072,0.0328,0.0336,1394,0.2788
40500,0.324,0.618,0.058,70.7023034858565,0.09384278066995765,160.0,3966.8,3806.8,1.4226369441975213,1028,1151,2428,33,173,187,5000,0.2056,0.2302,0.4856,0.0066,0.0346,0.0374,1324,0.2648
40600,0.3432,0.566,0.0908,73.05442576412635,0.07947570145100863,233.0,3978.3999999999996,3745.3999999999996,1.4227614443349663,1135,1136,2148,26,228,327,5000,0.227,0.2272,0.4296,0.0052,0.0456,0.0654,1364,0.2728
40700,0.2848,0.3456,0.3696,64.59240406040097,0.13072807957924346,956.0,3003.6000000000004,2047.6000000000004,1.422052701719891,990,757,1172,111,355,1615,5000,0.198,0.1514,0.2344,0.0222,0.071,0.323,1112,0.2224
40800,0.3824,0.5552,0.0624,74.54387240315376,0.0845880044660754,172.0,4658.400000000001,4486.400000000001,1.4219618215686165,1303,1192,2077,26,206,196,5000,0.2606,0.2384,0.4154,0.0052,0.0412,0.0392,1398,0.2796
40900,0.3716,0.566,0.0624,71.66485371076577,0.08556328514136545,172.0,4110.8,3938.8,1.4220475090464422,1261,1151,2181,43,147,217,5000,0.2522,0.2302,0.4362,0.0086,0.0294,0.0434,1298,0.2596
41000,0.2728,0.6924,0.0348,68.13580118636409,0.1145803630299987,74.0,3356.4,3282.4,1.4223639063414497,836,1051,2902,5,69,137,5000,0.1672,0.2102,0.5804,0.001,0.0138,0.0274,1120,0.224
41100,0.3432,0.5872,0.0696,70.02002036454167,0.10643160680002575,194.0,4229.2,4035.2,1.4223464311435399,1064,1263,2197,41,215,220,5000,0.2128,0.2526,0.4394,0.0082,0.043,0.044,1478,0.2956
41200,0.3148,0.508,0.1772,68.65713644211274,0.10031067509127235,483.0,3596.8,3113.8,1.4222524951456204,1064,959,1897,61,327,692,5000,0.2128,0.1918,0.3794,0.0122,0.0654,0.1384,1286,0.2572
41300,0.4048,0.51,0.0852,71.63512521004374,0.10195385452446439,238.0,4688.799999999999,4450.799999999999,1.4220043157384892,1431,1129,1895,57,181,307,5000,0.2862,0.2258,0.379,0.0114,0.0362,0.0614,1310,0.262
41400,0.428,0.5272,0.0448,73.2783486678387,0.0916067327836406,124.0,4798.8,4674.8,1.4223141082125508,1506,1237,1961,31,113,152,5000,0.3012,0.2474,0.3922,0.0062,0.0226,0.0304,1350,0.27
41500,0.2236,0.6012,0.1752,63.43909289084679,0.13786275509926013,423.0,2657.2,2234.2,1.4222733667469782,704,800,2504,28,204,760,5000,0.1408,0.16,0.5008,0.0056,0.0408,0.152,1004,0.2008
41600,0.3412,0.5488,0.11,69.86860573172328,0.10154671988353585,263.0,3957.2000000000003,3694.2000000000003,1.4221740807692207,1137,1106,2053,32,276,396,5000,0.2274,0.2212,0.4106,0.0064,0.0552,0.0792,1382,0.2764
41700,0.3328,0.5876,0.0796,71.62139032964406,0.09353134473064297,201.0,3945.6000000000004,3744.6000000000004,1.4222571069544268,1089,1123,2269,27,215,277,5000,0.2178,0.2246,0.4538,0.0054,0.043,0.0554,1338,0.2676
41800,0.3484,0.6024,0.0492,70.48652444943916,0.11229846468047287,120.0,4294.0,4174.0,1.422553221052621,1106,1258,2318,14,130,174,5000,0.2212,0.2516,0.4636,0.0028,0.026,0.0348,1388,0.2776
41900,0.3144,0.5328,0.1528,69.69182167245285,0.10543160441769148,389.0,3820.4,3431.4,1.4228205078758858,979,1153,1944,33,287,604,5000,0.1958,0.2306,0.3888,0.0066,0.0574,0.1208,1440,0.288
42000,0.392,0.5352,0.0728,72.17003460421817,0.09414968042593078,199.0,4712.4,4513.4,1.4230638780952287,1313,1240,1973,54,166,254,5000,0.2626,0.248,0.3946,0.0108,0.0332,0.0508,1406,0.2812
42100,0.3892,0.5788,0.032,71.66734626101167,0.1001523212211579,83.0,4715.6,4632.6,1.4234587990498713,1299,1281,2197,13,113,97,5000,0.2598,0.2562,0.4394,0.0026,0.0226,0.0194,1394,0.2788
42200,0.314,0.6068,0.0792,70.30601166960497,0.10465026494261608,190.0,3856.0,3666.0,1.423594252132692,1016,1078,2402,30,186,288,5000,0.2032,0.2156,0.4804,0.006,0.0372,0.0576,1264,0.2528
42300,0.348,0.5652,0.0868,71.52651640048931,0.09049674496631147,231.0,4177.6,3946.6000000000004,1.4235399583924253,1141,1143,2152,55,205,304,5000,0.2282,0.2286,0.4304,0.011,0.041,0.0608,1348,0.2696
42400,0.3232,0.6196,0.0572,67.69509278222304,0.11615530049605166,154.0,3857.6,3703.6,1.4237453245282923,1024,1162,2461,22,112,219,5000,0.2048,0.2324,0.4922,0.0044,0.0224,0.0438,1274,0.2548
42500,0.3032,0.444,0.2528,67.17789485987855,0.10891273788875917,659.0,3417.2,2758.2,1.423544222117638,1015,892,1624,110,300,1059,5000,0.203,0.1784,0.3248,0.022,0.06,0.2118,1192,0.2384
42600,0.2908,0.5756,0.1336,68.36449833715116,0.11231085319849961,325.0,3904.0,3579.0,1.4238014572769846,899,1075,2244,35,193,554,5000,0.1798,0.215,0.4488,0.007,0.0386,0.1108,1268,0.2536
42700,0.4016,0.5344,0.064,74.38865289042263,0.08552493559538035,175.0,4841.200000000001,4666.200000000001,1.4237298772833618,1410,1166,2018,30,142,234,5000,0.282,0.2332,0.4036,0.006,0.0284,0.0468,1308,0.2616
42800,0.2584,0.7416,0.0,67.06297465541114,0.11701559621390104,0.0,3123.6,3123.6,1.4242986728971863,795,994,3211,0,0,0,5000,0.159,0.1988,0.6422,0.0,0.0,0.0,994,0.1988
42900,0.3676,0.5736,0.0588,68.44089109191577,0.12533446708637186,149.0,4277.6,4128.6,1.4241641324009215,1213,1223,2196,27,121,220,5000,0.2426,0.2446,0.4392,0.0054,0.0242,0.044,1344,0.2688
43000,0.3148,0.576,0.1092,69.59722810152263,0.09960458191636287,296.0,3881.6000000000004,3585.6000000000004,1.4241418995348722,964,1163,2156,57,285,375,5000,0.1928,0.2326,0.4312,0.0114,0.057,0.075,1448,0.2896
43100,0.2612,0.716,0.0228,62.97626394658602,0.15786360549112757,52.0,3237.2,3185.2,1.4242164417633298,811,984,3045,6,86,68,5000,0.1622,0.1968,0.609,0.0012,0.0172,0.0136,1070,0.214
43200,0.2624,0.5972,0.1404,67.88103612799559,0.10631533610679114,334.0,2964.7999999999997,2630.7999999999997,1.4236488574073967,872,859,2446,21,221,581,5000,0.1744,0.1718,0.4892,0.0042,0.0442,0.1162,1080,0.216
43300,0.3304,0.6396,0.03,68.40008499144606,0.1149092755117037,75.0,3771.6,3696.6,1.423713332101608,1088,1113,2585,15,113,86,5000,0.2176,0.2226,0.517,0.003,0.0226,0.0172,1226,0.2452
43400,0.312,0.5972,0.0908,70.20253169262153,0.09888772499545463,216.0,3855.6000000000004,3639.6000000000004,1.423732652534553,1010,1081,2328,19,235,327,5000,0.202,0.2162,0.4656,0.0038,0.047,0.0654,1316,0.2632
43500,0.3064,0.5904,0.1032,70.01132109974246,0.10288510354281556,242.0,3672.7999999999997,3430.7999999999997,1.4237352312643587,956,1130,2255,22,264,373,5000,0.1912,0.226,0.451,0.0044,0.0528,0.0746,1394,0.2788
43600,0.2956,0.6976,0.0068,68.87994025470533,0.11824973537607106,16.0,3600.3999999999996,3584.3999999999996,1.4239788568807243,945,1066,2944,0,22,23,5000,0.189,0.2132,0.5888,0.0,0.0044,0.0046,1088,0.2176
43700,0.372,0.5724,0.0556,71.799199758127,0.09186796897396061,149.0,4441.2,4292.2,1.423661848970242,1240,1214,2174,26,162,184,5000,0.248,0.2428,0.4348,0.0052,0.0324,0.0368,1376,0.2752
43800,0.3364,0.514,0.1496,67.81002444123082,0.10720313215536593,402.0,3793.2,3391.2,1.4234268182648306,1178,951,2001,57,187,626,5000,0.2356,0.1902,0.4002,0.0114,0.0374,0.1252,1138,0.2276
43900,0.2704,0.586,0.1436,69.51424597690983,0.09966318430930882,333.0,3272.8,2939.8,1.423197080637803,885,923,2363,11,211,607,5000,0.177,0.1846,0.4726,0.0022,0.0422,0.1214,1134,0.2268
44000,0.3672,0.5608,0.072,73.08024901614726,0.08656602992434331,184.0,4266.0,4082.0,1.4232645381818068,1188,1260,2053,36,242,221,5000,0.2376,0.252,0.4106,0.0072,0.0484,0.0442,1502,0.3004
44100,0.2928,0.608,0.0992,71.18157384879214,0.07704114538577876,236.0,3562.0,3326.0,1.4234011882086046,932,1049,2374,15,283,347,5000,0.1864,0.2098,0.4748,0.003,0.0566,0.0694,1332,0.2664
44200,0.3688,0.5688,0.0624,72.94843380662726,0.09271552274214424,156.0,4442.799999999999,4286.799999999999,1.4235875547511188,1228,1213,2166,19,143,231,5000,0.2456,0.2426,0.4332,0.0038,0.0286,0.0462,1356,0.2712
44300,0.3012,0.4956,0.2032,68.50509819536767,0.09968224940892005,514.0,3374.4,2860.4,1.423576865011275,1025,894,1909,68,244,860,5000,0.205,0.1788,0.3818,0.0136,0.0488,0.172,1138,0.2276
44400,0.3016,0.6596,0.0388,72.00787105976795,0.09194941223089342,88.0,3785.2,3697.2,1.4237901135135014,932,1140,2668,12,120,128,5000,0.1864,0.228,0.5336,0.0024,0.024,0.0256,1260,0.252
44500,0.3892,0.5436,0.0672,71.32307284361647,0.10475343387042069,176.0,4619.6,4443.6,1.4236774741572908,1296,1280,1995,20,166,243,5000,0.2592,0.256,0.399,0.004,0.0332,0.0486,1446,0.2892
44600,0.3524,0.5912,0.0564,69.79087184563492,0.11634442553216484,149.0,4231.6,4082.6000000000004,1.4235262062780143,1156,1189,2293,23,137,202,5000,0.2312,0.2378,0.4586,0.0046,0.0274,0.0404,1326,0.2652
44700,0.2516,0.654,0.0944,68.35448799054107,0.09089257102520942,231.0,3070.0,2839.0,1.4236389601789579,772,939,2680,33,241,335,5000,0.1544,0.1878,0.536,0.0066,0.0482,0.067,1180,0.236
44800,0.3244,0.6192,0.0564,72.44419156945467,0.0846158877645685,134.0,3835.2,3701.2,1.4237789749999865,1037,1154,2438,16,162,193,5000,0.2074,0.2308,0.4876,0.0032,0.0324,0.0386,1316,0.2632
44900,0.3824,0.5924,0.0252,75.16897776204641,0.07548470557156917,68.0,4741.2,4673.2,1.4238227723830605,1247,1316,2261,14,86,76,5000,0.2494,0.2632,0.4522,0.0028,0.0172,0.0152,1402,0.2804
45000,0.2952,0.6744,0.0304,73.13317840158257,0.07929443305921965,70.0,3749.6,3679.6,1.4241205191110975,899,1152,2756,2,80,111,5000,0.1798,0.2304,0.5512,0.0004,0.016,0.0222,1232,0.2464
45100,0.2628,0.6308,0.1064,68.07429462922072,0.09878966153852235,262.0,3111.6,2849.6,1.4241075742793654,806,982,2530,34,266,382,5000,0.1612,0.1964,0.506,0.0068,0.0532,0.0764,1248,0.2496
45200,0.32,0.6688,0.0112,71.56284333146597,0.09011650874716266,25.0,3867.6000000000004,3842.6000000000004,1.42433092212388,1039,1120,2757,2,54,28,5000,0.2078,0.224,0.5514,0.0004,0.0108,0.0056,1174,0.2348
45300,0.3156,0.6608,0.0236,68.57805396688495,0.10916704689060593,63.0,3731.6000000000004,3668.6000000000004,1.424465656512127,1037,1070,2738,12,62,81,5000,0.2074,0.214,0.5476,0.0024,0.0124,0.0162,1132,0.2264
45400,0.2896,0.504,0.2064,68.48387969820654,0.0962768884881253,517.0,3220.0,2703.0,1.4242418396475633,949,963,1831,35,415,807,5000,0.1898,0.1926,0.3662,0.007,0.083,0.1614,1378,0.2756
45500,0.3096,0.4564,0.234,69.07884909044844,0.09301770686494913,602.0,3431.2,2829.2,1.4240667709889976,1084,819,1680,109,385,923,5000,0.2168,0.1638,0.336,0.0218,0.077,0.1846,1204,0.2408
45600,0.292,0.6624,0.0456,69.17110905333743,0.10904265906528224,106.0,3439.6,3333.6,1.4244082947368295,975,946,2797,24,84,174,5000,0.195,0.1892,0.5594,0.0048,0.0168,0.0348,1030,0.206
45700,0.37,0.5772,0.0528,62.45083836066865,0.17670463616322774,129.0,4195.599999999999,4066.5999999999995,1.4243793295404692,1312,1061,2302,15,107,203,5000,0.2624,0.2122,0.4604,0.003,0.0214,0.0406,1168,0.2336
45800,0.3456,0.5064,0.148,67.84098580418417,0.11523691606325052,386.0,4093.6,3707.6,1.4243163371178913,1184,1009,1886,79,283,559,5000,0.2368,0.2018,0.3772,0.0158,0.0566,0.1118,1292,0.2584
45900,0.3816,0.524,0.0944,70.63461605178635,0.10463908376822056,245.0,4397.6,4152.6,1.4244935999999866,1300,1190,1921,26,208,355,5000,0.26,0.238,0.3842,0.0052,0.0416,0.071,1398,0.2796
46000,0.364,0.5568,0.0792,72.20725734790814,0.08999267282001995,204.0,4307.6,4103.6,1.42441065565216,1194,1216,2094,36,164,296,5000,0.2388,0.2432,0.4188,0.0072,0.0328,0.0592,1380,0.276
46100,0.3476,0.592,0.0604,72.41631191763524,0.0991592103240053,144.0,4360.4,4216.4,1.424625074186537,1109,1251,2255,7,159,219,5000,0.2218,0.2502,0.451,0.0014,0.0318,0.0438,1410,0.282
46200,0.3112,0.5748,0.114,67.7196676493495,0.12393966034863751,276.0,3712.4,3436.4,1.4242999186147047,1048,980,2239,36,290,407,5000,0.2096,0.196,0.4478,0.0072,0.058,0.0814,1270,0.254
46300,0.3212,0.6516,0.0272,70.13056578222641,0.09773538019937955,66.0,3901.6,3835.6,1.4244665209503107,1019,1159,2642,15,73,92,5000,0.2038,0.2318,0.5284,0.003,0.0146,0.0184,1232,0.2464
46400,0.3408,0.538,0.1212,69.39033143441259,0.10940760320994741,318.0,3960.4,3642.4,1.4243829931034364,1119,1111,2029,59,211,471,5000,0.2238,0.2222,0.4058,0.0118,0.0422,0.0942,1322,0.2644
46500,0.3492,0.5848,0.066,70.67151971426271,0.10253959097791232,164.0,4083.6,3919.6,1.4245114443010651,1170,1113,2280,39,175,223,5000,0.234,0.2226,0.456,0.0078,0.035,0.0446,1288,0.2576
46600,0.3292,0.5904,0.0804,67.38063053806015,0.12560363878154668,200.0,3717.2,3517.2,1.42459430557939,1065,1114,2280,48,230,263,5000,0.213,0.2228,0.456,0.0096,0.046,0.0526,1344,0.2688
46700,0.3296,0.5904,0.08,71.415542790285,0.08250914421968793,192.0,3880.3999999999996,3688.3999999999996,1.4245714706638026,1020,1215,2241,41,207,276,5000,0.204,0.243,0.4482,0.0082,0.0414,0.0552,1422,0.2844
46800,0.2944,0.664,0.0416,69.83990537267812,0.09618725745426131,97.0,3478.0,3381.0,1.4245850717948614,928,1084,2711,4,134,139,5000,0.1856,0.2168,0.5422,0.0008,0.0268,0.0278,1218,0.2436
46900,0.2596,0.5192,0.2212,66.96700450062507,0.11031140386254513,552.0,2989.2,2437.2,1.4241972793176858,818,895,1989,65,319,914,5000,0.1636,0.179,0.3978,0.013,0.0638,0.1828,1214,0.2428
47000,0.3068,0.6448,0.0484,70.92071812292936,0.11005701621464438,118.0,3872.8,3754.8,1.4243868119148813,985,1088,2623,10,114,180,5000,0.197,0.2176,0.5246,0.002,0.0228,0.036,1202,0.2404
47100,0.3064,0.582,0.1116,70.49581340909369,0.10091803794662803,249.0,3704.3999999999996,3455.3999999999996,1.4243830182590111,1008,1019,2267,29,267,410,5000,0.2016,0.2038,0.4534,0.0058,0.0534,0.082,1286,0.2572
47200,0.354,0.586,0.06,72.2464517159026,0.09232663877145719,155.0,4513.2,4358.2,1.4242897881355812,1154,1203,2278,29,101,235,5000,0.2308,0.2406,0.4556,0.0058,0.0202,0.047,1304,0.2608
47300,0.3328,0.5436,0.1236,70.385559521103,0.09355077787963638,310.0,3936.8,3626.8,1.4243494528541105,1043,1222,1964,20,286,465,5000,0.2086,0.2444,0.3928,0.004,0.0572,0.093,1508,0.3016
47400,0.286,0.4852,0.2288,67.8213454479982,0.1196823362358007,563.0,3306.8,2743.8,1.423978077637118,900,1018,1751,42,332,957,5000,0.18,0.2036,0.3502,0.0084,0.0664,0.1914,1350,0.27
47500,0.3064,0.6008,0.0928,71.1113958697342,0.09806573541121635,236.0,3821.5999999999995,3585.5999999999995,1.4239466745263039,945,1147,2331,27,199,351,5000,0.189,0.2294,0.4662,0.0054,0.0398,0.0702,1346,0.2692
47600,0.2736,0.6156,0.1108,69.00943094174514,0.0926231416014289,274.0,3448.4,3174.4,1.4238904134453665,819,1069,2431,29,225,427,5000,0.1638,0.2138,0.4862,0.0058,0.045,0.0854,1294,0.2588
47700,0.3288,0.5212,0.15,70.38725885893606,0.0865391105531527,395.0,3707.2000000000003,3312.2000000000003,1.4235576754716852,1099,999,1979,91,255,577,5000,0.2198,0.1998,0.3958,0.0182,0.051,0.1154,1254,0.2508
47800,0.3496,0.5496,0.1008,72.41715277596484,0.09978557769742837,252.0,4197.6,3945.6000000000004,1.4235247983263475,1188,1084,2113,36,186,393,5000,0.2376,0.2168,0.4226,0.0072,0.0372,0.0786,1270,0.254
47900,0.3656,0.4908,0.1436,69.5471505850013,0.10452588585781872,393.0,3976.0000000000005,3583.0000000000005,1.4234060242171072,1295,985,1845,81,233,561,5000,0.259,0.197,0.369,0.0162,0.0466,0.1122,1218,0.2436
48000,0.3648,0.6308,0.0044,74.80010720324469,0.0885121497526813,11.0,4457.6,4446.6,1.4239894949999887,1215,1218,2529,0,32,6,5000,0.243,0.2436,0.5058,0.0,0.0064,0.0012,1250,0.25
48100,0.2936,0.496,0.2104,67.87019510043841,0.11306484925238595,485.0,3431.6000000000004,2946.6000000000004,1.4237522977130879,1004,898,1845,30,372,851,5000,0.2008,0.1796,0.369,0.006,0.0744,0.1702,1270,0.254
48200,0.3596,0.5344,0.106,71.65919304601977,0.0872406565931704,266.0,4052.0,3786.0,1.423825810788372,1215,1143,2032,23,137,450,5000,0.243,0.2286,0.4064,0.0046,0.0274,0.09,1280,0.256
48300,0.2816,0.7048,0.0136,68.89808242715414,0.09778679570979203,43.0,3487.6,3444.6,1.4240634169772153,886,1032,2979,12,58,33,5000,0.1772,0.2064,0.5958,0.0024,0.0116,0.0066,1090,0.218
48400,0.272,0.7132,0.0148,66.92169184290736,0.12195812408247855,36.0,3528.0,3492.0,1.4241161157024684,765,1185,2933,5,81,31,5000,0.153,0.237,0.5866,0.001,0.0162,0.0062,1266,0.2532
48500,0.346,0.5544,0.0996,70.2735164281421,0.1067210942284771,245.0,4093.2,3848.2,1.4240728940206073,1143,1139,2077,35,251,355,5000,0.2286,0.2278,0.4154,0.007,0.0502,0.071,1390,0.278
48600,0.3636,0.5664,0.07,73.69667217646578,0.08692537511227602,171.0,4282.4,4111.4,1.4241522567901128,1215,1157,2162,49,183,234,5000,0.243,0.2314,0.4324,0.0098,0.0366,0.0468,1340,0.268
48700,0.2608,0.6756,0.0636,69.33382992093637,0.09883846401859422,157.0,3357.2,3200.2,1.4243262422997849,748,1095,2725,17,211,204,5000,0.1496,0.219,0.545,0.0034,0.0422,0.0408,1306,0.2612
48800,0.346,0.65,0.004,72.61432617189001,0.09826260939516696,9.0,4315.6,4306.6,1.4241619114753994,1106,1244,2620,4,16,10,5000,0.2212,0.2488,0.524,0.0008,0.0032,0.002,1260,0.252
48900,0.2576,0.646,0.0964,64.55175095222462,0.13898303908203885,245.0,3193.6,2948.6,1.4241547746421164,754,1029,2599,39,233,346,5000,0.1508,0.2058,0.5198,0.0078,0.0466,0.0692,1262,0.2524
49000,0.2896,0.6704,0.04,71.45592595465399,0.09040412299234021,91.0,3567.2,3476.2,1.4238895183673366,912,1067,2761,5,115,140,5000,0.1824,0.2134,0.5522,0.001,0.023,0.028,1182,0.2364
49100,0.3004,0.618,0.0816,69.91280605215647,0.0918907855118497,192.0,3392.3999999999996,3200.3999999999996,1.423971654582474,931,1117,2439,25,185,303,5000,0.1862,0.2234,0.4878,0.005,0.037,0.0606,1302,0.2604
49200,0.3468,0.5912,0.062,72.42798022539495,0.08736143871798703,152.0,3995.2000000000003,3843.2000000000003,1.4237053544715328,1107,1229,2243,25,197,199,5000,0.2214,0.2458,0.4486,0.005,0.0394,0.0398,1426,0.2852
49300,0.2924,0.6676,0.04,70.2674762265199,0.0947614581868888,96.0,3488.8,3392.8,1.423919341176459,887,1129,2727,21,93,143,5000,0.1774,0.2258,0.5454,0.0042,0.0186,0.0286,1222,0.2444
49400,0.2936,0.5708,0.1356,66.99471755389644,0.11272809737714035,338.0,3372.0,3034.0,1.42368182834007,944,1016,2153,32,386,469,5000,0.1888,0.2032,0.4306,0.0064,0.0772,0.0938,1402,0.2804
49500,0.3208,0.6468,0.0324,70.13123976665825,0.10171453533762509,84.0,3816.3999999999996,3732.3999999999996,1.4239425438383724,1059,1085,2635,5,113,103,5000,0.2118,0.217,0.527,0.001,0.0226,0.0206,1198,0.2396
49600,0.316,0.4364,0.2476,67.7474160000602,0.11261422486007334,640.0,3625.2000000000003,2985.2000000000003,1.423543493548376,1089,927,1562,55,313,1054,5000,0.2178,0.1854,0.3124,0.011,0.0626,0.2108,1240,0.248
49700,0.3028,0.538,0.1592,70.97912057978914,0.0812395253524793,398.0,3616.8,3218.8,1.4235621472836915,995,985,2023,53,349,595,5000,0.199,0.197,0.4046,0.0106,0.0698,0.119,1334,0.2668
