t,frac_C,frac_D,frac_L,avg_res,gini,per_sigma,per_output,per_net,cum_net_hat,edges_CC,edges_CD,edges_DD,edges_CL,edges_DL,edges_LL,edges_total,edges_CC_ratio,edges_CD_ratio,edges_DD_ratio,edges_CL_ratio,edges_DL_ratio,edges_LL_ratio,D_perimeter,D_perimeter_ratio
24800,0.3212,0.6788,0.0,49.04000051081679,0.3521877727242787,0.0,3910.3999999999996,3910.3999999999996,1.3784136774193587,1018,1176,2806,0,0,0,5000,0.2036,0.2352,0.5612,0.0,0.0,0.0,1176,0.2352
24900,0.3428,0.6572,0.0,54.95742459321832,0.27785991371657126,0.0,4124.0,4124.0,1.379045956626508,1130,1168,2702,0,0,0,5000,0.226,0.2336,0.5404,0.0,0.0,0.0,1168,0.2336
25000,0.2776,0.7224,0.0,58.770188243287116,0.22438928849597448,0.0,3536.0,3536.0,1.3796696768000014,863,1050,3087,0,0,0,5000,0.1726,0.21,0.6174,0.0,0.0,0.0,1050,0.21
25100,0.3504,0.6496,0.0,61.4720515016919,0.20505272080930717,0.0,4099.6,4099.6,1.3802928382470132,1151,1202,2647,0,0,0,5000,0.2302,0.2404,0.5294,0.0,0.0,0.0,1202,0.2404
25200,0.208,0.792,0.0,54.70527903323569,0.25609361348793674,0.0,2731.6,2731.6,1.3803879238095256,591,898,3511,0,0,0,5000,0.1182,0.1796,0.7022,0.0,0.0,0.0,898,0.1796
25300,0.3344,0.6656,0.0,49.114282193607835,0.3343710060341895,0.0,4113.599999999999,4113.599999999999,1.3798502007905151,1062,1220,2718,0,0,0,5000,0.2124,0.244,0.5436,0.0,0.0,0.0,1220,0.244
25400,0.2788,0.7212,0.0,49.94173213677116,0.3293849667413183,0.0,3478.3999999999996,3478.3999999999996,1.379842343307088,895,998,3107,0,0,0,5000,0.179,0.1996,0.6214,0.0,0.0,0.0,998,0.1996
25500,0.3356,0.6644,0.0,53.93952847254137,0.3029381521171022,0.0,4002.3999999999996,4002.3999999999996,1.3800873913725509,1096,1164,2740,0,0,0,5000,0.2192,0.2328,0.548,0.0,0.0,0.0,1164,0.2328
25600,0.2948,0.7052,0.0,56.06501533034742,0.252994654026094,0.0,3684.0,3684.0,1.3807105250000025,914,1120,2966,0,0,0,5000,0.1828,0.224,0.5932,0.0,0.0,0.0,1120,0.224
25700,0.2468,0.7532,0.0,51.608150657147156,0.28403336047084166,0.0,2968.8,2968.8,1.3805487128404699,766,936,3298,0,0,0,5000,0.1532,0.1872,0.6596,0.0,0.0,0.0,936,0.1872
25800,0.2648,0.7352,0.0,44.80502190960986,0.3694099559429548,0.0,3502.0,3502.0,1.3799745674418629,783,1082,3135,0,0,0,5000,0.1566,0.2164,0.627,0.0,0.0,0.0,1082,0.2164
25900,0.2836,0.7164,0.0,51.04056149620816,0.31277140926278013,0.0,3568.4,3568.4,1.380234761389964,853,1130,3017,0,0,0,5000,0.1706,0.226,0.6034,0.0,0.0,0.0,1130,0.226
26000,0.2044,0.7956,0.0,31.72651415007403,0.4864154183512007,0.0,2457.2,2457.2,1.3796166276923105,624,796,3580,0,0,0,5000,0.1248,0.1592,0.716,0.0,0.0,0.0,796,0.1592
26100,0.2528,0.7472,0.0,9.948516243008676,0.6235100130934033,0.0,3116.4,3116.4,1.378561373180079,843,842,3315,0,0,0,5000,0.1686,0.1684,0.663,0.0,0.0,0.0,842,0.1684
26200,0.3244,0.6756,0.0,10.079538223634875,0.62405333088124,0.0,3699.2,3699.2,1.3781148458015293,1106,1032,2862,0,0,0,5000,0.2212,0.2064,0.5724,0.0,0.0,0.0,1032,0.2064
26300,0.3464,0.6536,0.0,27.672612838790585,0.523287821829227,0.0,4276.4,4276.4,1.3785420714828929,1115,1234,2651,0,0,0,5000,0.223,0.2468,0.5302,0.0,0.0,0.0,1234,0.2468
26400,0.3252,0.6748,0.0,42.0440637485367,0.41723481665691114,0.0,3866.4,3866.4,1.3790092727272758,1093,1066,2841,0,0,0,5000,0.2186,0.2132,0.5682,0.0,0.0,0.0,1066,0.2132
26500,0.2512,0.7488,0.0,37.523347507310994,0.43983491688144094,0.0,2963.2,2963.2,1.37855894339623,818,876,3306,0,0,0,5000,0.1636,0.1752,0.6612,0.0,0.0,0.0,876,0.1752
26600,0.1968,0.8032,0.0,40.78070973629808,0.40594200916339795,0.0,2421.6,2421.6,1.3784768601503796,554,860,3586,0,0,0,5000,0.1108,0.172,0.7172,0.0,0.0,0.0,860,0.172
26700,0.2708,0.7292,0.0,46.13013553684003,0.3727717111489662,0.0,3310.7999999999997,3310.7999999999997,1.3784429662921382,821,1066,3113,0,0,0,5000,0.1642,0.2132,0.6226,0.0,0.0,0.0,1066,0.2132
26800,0.3412,0.6588,0.0,55.25353112021855,0.27997287596537174,0.0,4148.400000000001,4148.400000000001,1.3789462805970178,1096,1220,2684,0,0,0,5000,0.2192,0.244,0.5368,0.0,0.0,0.0,1220,0.244
26900,0.3336,0.6664,0.0,52.076745663731074,0.2947018245758712,0.0,4003.6000000000004,4003.6000000000004,1.3789009546468436,1091,1154,2755,0,0,0,5000,0.2182,0.2308,0.551,0.0,0.0,0.0,1154,0.2308
27000,0.3196,0.6804,0.0,54.93129685164555,0.2745698341307445,0.0,3950.8,3950.8,1.3791420918518547,1025,1146,2829,0,0,0,5000,0.205,0.2292,0.5658,0.0,0.0,0.0,1146,0.2292
27100,0.3076,0.6924,0.0,59.721872500330015,0.19503828235719467,0.0,3651.2,3651.2,1.3793967881918845,966,1144,2890,0,0,0,5000,0.1932,0.2288,0.578,0.0,0.0,0.0,1144,0.2288
27200,0.3008,0.6992,0.0,59.89601999269205,0.2353097389503142,0.0,3771.6000000000004,3771.6000000000004,1.3799815588235311,964,1080,2956,0,0,0,5000,0.1928,0.216,0.5912,0.0,0.0,0.0,1080,0.216
27300,0.3512,0.6488,0.0,53.72139850581944,0.28906769299652796,0.0,4136.4,4136.4,1.3800028131868158,1174,1164,2662,0,0,0,5000,0.2348,0.2328,0.5324,0.0,0.0,0.0,1164,0.2328
27400,0.2604,0.7396,0.0,46.739252632967826,0.3475612894385791,0.0,3038.8,3038.8,1.379876280291973,821,962,3217,0,0,0,5000,0.1642,0.1924,0.6434,0.0,0.0,0.0,962,0.1924
27500,0.3464,0.6536,0.0,53.36690961210159,0.2602737988573407,0.0,4079.6,4079.6,1.379914565818184,1243,978,2779,0,0,0,5000,0.2486,0.1956,0.5558,0.0,0.0,0.0,978,0.1956
27600,0.2508,0.7492,0.0,51.60038658930689,0.29166398040706504,0.0,3049.2,3049.2,1.3799192695652205,777,954,3269,0,0,0,5000,0.1554,0.1908,0.6538,0.0,0.0,0.0,954,0.1908
27700,0.2288,0.7712,0.0,46.17382240592148,0.33542744974466526,0.0,2750.4,2750.4,1.379889345848378,716,856,3428,0,0,0,5000,0.1432,0.1712,0.6856,0.0,0.0,0.0,856,0.1712
27800,0.3172,0.6828,0.0,51.86112354493378,0.31011039180283656,0.0,3806.3999999999996,3806.3999999999996,1.3799918964028801,1009,1154,2837,0,0,0,5000,0.2018,0.2308,0.5674,0.0,0.0,0.0,1154,0.2308
27900,0.2928,0.7072,0.0,55.94549887191583,0.2483154093744922,0.0,3627.2,3627.2,1.3804854824372788,930,1068,3002,0,0,0,5000,0.186,0.2136,0.6004,0.0,0.0,0.0,1068,0.2136
28000,0.2968,0.7032,0.0,59.6362283363187,0.2093514852292417,0.0,3458.3999999999996,3458.3999999999996,1.3809545942857178,942,1084,2974,0,0,0,5000,0.1884,0.2168,0.5948,0.0,0.0,0.0,1084,0.2168
28100,0.2152,0.7848,0.0,52.031057531777044,0.2822489523043709,0.0,2807.6,2807.6,1.3808682647686856,620,912,3468,0,0,0,5000,0.124,0.1824,0.6936,0.0,0.0,0.0,912,0.1824
28200,0.2936,0.7064,0.0,50.398190618094226,0.31139085521445214,0.0,3822.8,3822.8,1.3806226893617044,919,1098,2983,0,0,0,5000,0.1838,0.2196,0.5966,0.0,0.0,0.0,1098,0.2196
28300,0.2752,0.7248,0.0,47.744083092941494,0.3575986540230281,0.0,3368.4,3368.4,1.3806064961130768,877,998,3125,0,0,0,5000,0.1754,0.1996,0.625,0.0,0.0,0.0,998,0.1996
28400,0.3168,0.6832,0.0,43.51479150073468,0.40108859306531003,0.0,3684.0,3684.0,1.3805340732394387,1043,1082,2875,0,0,0,5000,0.2086,0.2164,0.575,0.0,0.0,0.0,1082,0.2164
28500,0.2744,0.7256,0.0,49.171207131871746,0.3288071330657338,0.0,3301.6,3301.6,1.380614933333336,860,1024,3116,0,0,0,5000,0.172,0.2048,0.6232,0.0,0.0,0.0,1024,0.2048
28600,0.2552,0.7448,0.0,49.86333603605769,0.29881335770220696,0.0,3185.2000000000003,3185.2000000000003,1.38058952727273,833,886,3281,0,0,0,5000,0.1666,0.1772,0.6562,0.0,0.0,0.0,886,0.1772
28700,0.3128,0.6872,0.0,53.20759796063127,0.2896463068044854,0.0,3886.8,3886.8,1.380744200696868,998,1132,2870,0,0,0,5000,0.1996,0.2264,0.574,0.0,0.0,0.0,1132,0.2264
28800,0.2008,0.7992,0.0,49.488785291202944,0.318040918128667,0.0,2603.2,2603.2,1.3808227333333374,575,858,3567,0,0,0,5000,0.115,0.1716,0.7134,0.0,0.0,0.0,858,0.1716
28900,0.39,0.61,0.0,56.78020236424429,0.26471712404339803,0.0,4475.2,4475.2,1.380988191003464,1330,1240,2430,0,0,0,5000,0.266,0.248,0.486,0.0,0.0,0.0,1240,0.248
29000,0.2556,0.7444,0.0,52.30826165267487,0.28851618877341256,0.0,3210.3999999999996,3210.3999999999996,1.3812555586206936,806,944,3250,0,0,0,5000,0.1612,0.1888,0.65,0.0,0.0,0.0,944,0.1888
29100,0.2628,0.7372,0.0,53.085205886425406,0.2790141065408311,0.0,3122.3999999999996,3122.3999999999996,1.3813557388316184,874,880,3246,0,0,0,5000,0.1748,0.176,0.6492,0.0,0.0,0.0,880,0.176
29200,0.1928,0.8072,0.0,41.44565689867658,0.3829068499094617,0.0,2294.0,2294.0,1.3807337150684964,578,772,3650,0,0,0,5000,0.1156,0.1544,0.73,0.0,0.0,0.0,772,0.1544
29300,0.28,0.72,0.0,44.48902168836633,0.3693530218738851,0.0,3371.6000000000004,3371.6000000000004,1.3805035576791835,917,966,3117,0,0,0,5000,0.1834,0.1932,0.6234,0.0,0.0,0.0,966,0.1932
29400,0.2276,0.7724,0.0,47.29604795458097,0.33524565298877135,0.0,2794.0,2794.0,1.3803730394557845,676,924,3400,0,0,0,5000,0.1352,0.1848,0.68,0.0,0.0,0.0,924,0.1848
29500,0.3892,0.6108,0.0,58.58377654892798,0.2551037164215528,0.0,4716.4,4716.4,1.3808616244067817,1298,1296,2406,0,0,0,5000,0.2596,0.2592,0.4812,0.0,0.0,0.0,1296,0.2592
29600,0.2628,0.7372,0.0,61.152423634365995,0.18621720020458346,0.0,3202.7999999999997,3202.7999999999997,1.3815113135135155,792,1044,3164,0,0,0,5000,0.1584,0.2088,0.6328,0.0,0.0,0.0,1044,0.2088
29700,0.366,0.634,0.0,61.55194110485413,0.20040744705719676,0.0,4290.4,4290.4,1.381762284175087,1280,1100,2620,0,0,0,5000,0.256,0.22,0.524,0.0,0.0,0.0,1100,0.22
29800,0.3212,0.6788,0.0,59.50374656542782,0.22345771789009275,0.0,3848.3999999999996,3848.3999999999996,1.3821901261745,1042,1128,2830,0,0,0,5000,0.2084,0.2256,0.566,0.0,0.0,0.0,1128,0.2256
29900,0.2224,0.7776,0.0,56.68303096151061,0.25023509143566947,0.0,2773.2,2773.2,1.3825487785953212,663,898,3439,0,0,0,5000,0.1326,0.1796,0.6878,0.0,0.0,0.0,898,0.1796
30000,0.2524,0.7476,0.0,42.652411671442344,0.39215530558107714,0.0,3203.2,3203.2,1.3818273973333357,743,1038,3219,0,0,0,5000,0.1486,0.2076,0.6438,0.0,0.0,0.0,1038,0.2076
30100,0.284,0.716,0.0,47.07919007979223,0.3487033500759257,0.0,3342.7999999999997,3342.7999999999997,1.382069065780734,899,1042,3059,0,0,0,5000,0.1798,0.2084,0.6118,0.0,0.0,0.0,1042,0.2084
30200,0.2188,0.7812,0.0,42.61255072160271,0.3743706980225304,0.0,2803.6,2803.6,1.3816381562913937,651,886,3463,0,0,0,5000,0.1302,0.1772,0.6926,0.0,0.0,0.0,886,0.1772
30300,0.2072,0.7928,0.0,31.696073057281353,0.5156252520908501,0.0,2731.2,2731.2,1.3809049980198052,588,896,3516,0,0,0,5000,0.1176,0.1792,0.7032,0.0,0.0,0.0,896,0.1792
30400,0.3808,0.6192,0.0,34.9229147842741,0.48322199031324004,0.0,4417.6,4417.6,1.3805312684210556,1279,1250,2471,0,0,0,5000,0.2558,0.25,0.4942,0.0,0.0,0.0,1250,0.25
30500,0.3252,0.6748,0.0,45.89985178928683,0.379852910466281,0.0,3908.0,3908.0,1.3807626386885274,1055,1142,2803,0,0,0,5000,0.211,0.2284,0.5606,0.0,0.0,0.0,1142,0.2284
30600,0.3012,0.6988,0.0,52.623704666476954,0.3060771134626669,0.0,3696.4,3696.4,1.3812225202614417,988,1036,2976,0,0,0,5000,0.1976,0.2072,0.5952,0.0,0.0,0.0,1036,0.2072
30700,0.2728,0.7272,0.0,45.459681404621854,0.363683823587189,0.0,3507.6000000000004,3507.6000000000004,1.3810856286644984,810,1108,3082,0,0,0,5000,0.162,0.2216,0.6164,0.0,0.0,0.0,1108,0.2216
30800,0.2292,0.7708,0.0,40.388483033126164,0.42861216800620106,0.0,2980.8,2980.8,1.380944529870133,681,930,3389,0,0,0,5000,0.1362,0.186,0.6778,0.0,0.0,0.0,930,0.186
30900,0.2304,0.7696,0.0,34.50057580504235,0.4862431836188717,0.0,2991.6,2991.6,1.3805883080906178,701,902,3397,0,0,0,5000,0.1402,0.1804,0.6794,0.0,0.0,0.0,902,0.1804
31000,0.2724,0.7276,0.0,39.965370106990335,0.43075362244643556,0.0,3486.0,3486.0,1.3804350245161319,814,1096,3090,0,0,0,5000,0.1628,0.2192,0.618,0.0,0.0,0.0,1096,0.2192
31100,0.2456,0.7544,0.0,38.27598880529266,0.42964061942913645,0.0,2880.3999999999996,2880.3999999999996,1.3799985697749217,780,896,3324,0,0,0,5000,0.156,0.1792,0.6648,0.0,0.0,0.0,896,0.1792
31200,0.2484,0.7516,0.0,43.151173624435906,0.38959292818345315,0.0,3036.8,3036.8,1.379766241025644,735,1014,3251,0,0,0,5000,0.147,0.2028,0.6502,0.0,0.0,0.0,1014,0.2028
31300,0.2528,0.7472,0.0,52.54196979197879,0.27778332254175,0.0,3011.5999999999995,3011.5999999999995,1.3799101955271589,798,932,3270,0,0,0,5000,0.1596,0.1864,0.654,0.0,0.0,0.0,932,0.1864
31400,0.3232,0.6768,0.0,46.91715684384009,0.3725899994101937,0.0,3802.4,3802.4,1.3796049070063723,1074,1084,2842,0,0,0,5000,0.2148,0.2168,0.5684,0.0,0.0,0.0,1084,0.2168
31500,0.3184,0.6816,0.0,47.48119866679173,0.3544449637336965,0.0,3880.7999999999997,3880.7999999999997,1.3796574323809552,1014,1156,2830,0,0,0,5000,0.2028,0.2312,0.566,0.0,0.0,0.0,1156,0.2312
31600,0.3248,0.6752,0.0,51.60920039047761,0.2941522804545276,0.0,3816.4,3816.4,1.3797625772151925,1044,1160,2796,0,0,0,5000,0.2088,0.232,0.5592,0.0,0.0,0.0,1160,0.232
31700,0.1876,0.8124,0.0,51.50624916514114,0.27541620016053736,0.0,2341.2000000000003,2341.2000000000003,1.3798002927444817,540,796,3664,0,0,0,5000,0.108,0.1592,0.7328,0.0,0.0,0.0,796,0.1592
31800,0.2208,0.7792,0.0,30.39692905875548,0.5169454619522066,0.0,2780.0,2780.0,1.3786886289308193,658,892,3450,0,0,0,5000,0.1316,0.1784,0.69,0.0,0.0,0.0,892,0.1784
31900,0.3156,0.6844,0.0,46.608767712797246,0.3743029734522671,0.0,3843.6,3843.6,1.37902804263323,1022,1112,2866,0,0,0,5000,0.2044,0.2224,0.5732,0.0,0.0,0.0,1112,0.2224
32000,0.292,0.708,0.0,43.64768984502247,0.3994101945070416,0.0,3567.2000000000003,3567.2000000000003,1.378871815000002,934,1052,3014,0,0,0,5000,0.1868,0.2104,0.6028,0.0,0.0,0.0,1052,0.2104
32100,0.1972,0.8028,0.0,26.959566674292144,0.5253614577114613,0.0,2404.8,2404.8,1.3781734928348925,587,798,3615,0,0,0,5000,0.1174,0.1596,0.723,0.0,0.0,0.0,798,0.1596
32200,0.2324,0.7676,0.0,22.48950185611547,0.5846122960036182,0.0,2863.6,2863.6,1.377560318012424,687,950,3363,0,0,0,5000,0.1374,0.19,0.6726,0.0,0.0,0.0,950,0.19
32300,0.2092,0.7908,0.0,29.996825612956705,0.5030269554155177,0.0,2537.6000000000004,2537.6000000000004,1.3773757919504666,656,780,3564,0,0,0,5000,0.1312,0.156,0.7128,0.0,0.0,0.0,780,0.156
32400,0.2336,0.7664,0.0,29.6074134916906,0.5136283363979367,0.0,2924.8,2924.8,1.3768861283950626,701,934,3365,0,0,0,5000,0.1402,0.1868,0.673,0.0,0.0,0.0,934,0.1868
32500,0.274,0.726,0.0,33.38277634877816,0.49326867819303005,0.0,3531.6,3531.6,1.3766639261538474,819,1102,3079,0,0,0,5000,0.1638,0.2204,0.6158,0.0,0.0,0.0,1102,0.2204
32600,0.3024,0.6976,0.0,33.73170307159014,0.4920569915371211,0.0,3606.4,3606.4,1.3764582282208602,984,1056,2960,0,0,0,5000,0.1968,0.2112,0.592,0.0,0.0,0.0,1056,0.2112
32700,0.288,0.712,0.0,42.58536922025464,0.39940733430792225,0.0,3540.4,3540.4,1.3768159461773706,921,1038,3041,0,0,0,5000,0.1842,0.2076,0.6082,0.0,0.0,0.0,1038,0.2076
32800,0.2948,0.7052,0.0,40.90577382707585,0.4038411973612731,0.0,3489.6,3489.6,1.3765509756097567,961,1026,3013,0,0,0,5000,0.1922,0.2052,0.6026,0.0,0.0,0.0,1026,0.2052
32900,0.3188,0.6812,0.0,46.101451266662274,0.3871854238696277,0.0,3944.7999999999993,3944.7999999999993,1.376701300911855,1015,1158,2827,0,0,0,5000,0.203,0.2316,0.5654,0.0,0.0,0.0,1158,0.2316
33000,0.2572,0.7428,0.0,40.55016918224038,0.41155874157350697,0.0,3157.6000000000004,3157.6000000000004,1.3764200339393955,821,930,3249,0,0,0,5000,0.1642,0.186,0.6498,0.0,0.0,0.0,930,0.186
33100,0.2444,0.7556,0.0,37.884046363529094,0.4485662407536814,0.0,2979.2,2979.2,1.3760500060422978,789,866,3345,0,0,0,5000,0.1578,0.1732,0.669,0.0,0.0,0.0,866,0.1732
33200,0.312,0.688,0.0,42.72452791526169,0.4005138255079412,0.0,3748.3999999999996,3748.3999999999996,1.3759377445783156,999,1122,2879,0,0,0,5000,0.1998,0.2244,0.5758,0.0,0.0,0.0,1122,0.2244
33300,0.3576,0.6424,0.0,55.1204640275283,0.30264971823682446,0.0,4625.6,4625.6,1.376538642642645,1170,1236,2594,0,0,0,5000,0.234,0.2472,0.5188,0.0,0.0,0.0,1236,0.2472
33400,0.344,0.656,0.0,57.62798080089062,0.23829002444541325,0.0,4086.7999999999997,4086.7999999999997,1.3768970011976076,1135,1170,2695,0,0,0,5000,0.227,0.234,0.539,0.0,0.0,0.0,1170,0.234
33500,0.31,0.69,0.0,55.36629799863721,0.25387550921706686,0.0,3719.6000000000004,3719.6000000000004,1.3770632979104511,1025,1050,2925,0,0,0,5000,0.205,0.21,0.585,0.0,0.0,0.0,1050,0.21
33600,0.2404,0.7596,0.0,57.36869509077251,0.2132322005876925,0.0,2919.6000000000004,2919.6000000000004,1.3774428904761944,713,978,3309,0,0,0,5000,0.1426,0.1956,0.6618,0.0,0.0,0.0,978,0.1956
33700,0.3048,0.6952,0.0,57.07127231063128,0.2485182116175064,0.0,3735.2000000000003,3735.2000000000003,1.3775140890207738,970,1108,2922,0,0,0,5000,0.194,0.2216,0.5844,0.0,0.0,0.0,1108,0.2216
33800,0.2468,0.7532,0.0,45.248983549032836,0.3827046499449823,0.0,3035.6000000000004,3035.6000000000004,1.3772699692307715,793,882,3325,0,0,0,5000,0.1586,0.1764,0.665,0.0,0.0,0.0,882,0.1764
33900,0.2324,0.7676,0.0,40.98001946760424,0.4243343206654646,0.0,2866.3999999999996,2866.3999999999996,1.3772530359882036,716,892,3392,0,0,0,5000,0.1432,0.1784,0.6784,0.0,0.0,0.0,892,0.1784
34000,0.2476,0.7524,0.0,37.951635714765764,0.45379145057188736,0.0,3003.6000000000004,3003.6000000000004,1.3771335764705916,772,932,3296,0,0,0,5000,0.1544,0.1864,0.6592,0.0,0.0,0.0,932,0.1864
34100,0.2368,0.7632,0.0,36.51478287299544,0.45121856287302886,0.0,2855.2,2855.2,1.3768957560117339,720,928,3352,0,0,0,5000,0.144,0.1856,0.6704,0.0,0.0,0.0,928,0.1856
34200,0.2664,0.7336,0.0,36.86238153857279,0.463582243990059,0.0,3284.8,3284.8,1.3769353029239806,790,1084,3126,0,0,0,5000,0.158,0.2168,0.6252,0.0,0.0,0.0,1084,0.2168
34300,0.3148,0.6852,0.0,39.3965652068536,0.4303049537907861,0.0,3794.0,3794.0,1.3769292221574385,1019,1110,2871,0,0,0,5000,0.2038,0.222,0.5742,0.0,0.0,0.0,1110,0.222
34400,0.3084,0.6916,0.0,46.41685982618341,0.3675392132004683,0.0,3624.0,3624.0,1.3772023720930282,1004,1076,2920,0,0,0,5000,0.2008,0.2152,0.584,0.0,0.0,0.0,1076,0.2152
34500,0.3412,0.6588,0.0,51.556665901155725,0.319275835671123,0.0,4099.599999999999,4099.599999999999,1.3777052800000038,1119,1174,2707,0,0,0,5000,0.2238,0.2348,0.5414,0.0,0.0,0.0,1174,0.2348
34600,0.35,0.65,0.0,54.91555230961228,0.2690887951689074,0.0,4207.6,4207.6,1.3781242543352643,1150,1200,2650,0,0,0,5000,0.23,0.24,0.53,0.0,0.0,0.0,1200,0.24
34700,0.3452,0.6548,0.0,59.84316492054898,0.2277984611827719,0.0,4199.6,4199.6,1.3788066858789667,1098,1256,2646,0,0,0,5000,0.2196,0.2512,0.5292,0.0,0.0,0.0,1256,0.2512
34800,0.2668,0.7332,0.0,53.403125726525275,0.27325147433531477,0.0,3417.6000000000004,3417.6000000000004,1.378777388505751,811,1046,3143,0,0,0,5000,0.1622,0.2092,0.6286,0.0,0.0,0.0,1046,0.2092
34900,0.2588,0.7412,0.0,49.106062595390966,0.3211553434196968,0.0,3032.4,3032.4,1.3787167862464218,858,872,3270,0,0,0,5000,0.1716,0.1744,0.654,0.0,0.0,0.0,872,0.1744
35000,0.2436,0.7564,0.0,46.0119180453961,0.36301070159146337,0.0,3047.5999999999995,3047.5999999999995,1.3785120000000035,766,904,3330,0,0,0,5000,0.1532,0.1808,0.666,0.0,0.0,0.0,904,0.1808
35100,0.3236,0.6764,0.0,46.19355308842758,0.3663745491316255,0.0,3788.0,3788.0,1.3783146438746472,1059,1118,2823,0,0,0,5000,0.2118,0.2236,0.5646,0.0,0.0,0.0,1118,0.2236
35200,0.2856,0.7144,0.0,53.11265013283301,0.2968347929392707,0.0,3698.4,3698.4,1.3788667545454578,869,1118,3013,0,0,0,5000,0.1738,0.2236,0.6026,0.0,0.0,0.0,1118,0.2236
35300,0.328,0.672,0.0,60.96523801734477,0.21295550291783288,0.0,3920.4,3920.4,1.379339997733714,1083,1114,2803,0,0,0,5000,0.2166,0.2228,0.5606,0.0,0.0,0.0,1114,0.2228
35400,0.2872,0.7128,0.0,58.32219851589274,0.23921170281982646,0.0,3513.6000000000004,3513.6000000000004,1.3796404293785336,933,1006,3061,0,0,0,5000,0.1866,0.2012,0.6122,0.0,0.0,0.0,1006,0.2012
35500,0.3072,0.6928,0.0,58.01504053928445,0.23886969513480233,0.0,3587.2,3587.2,1.3799676754929604,998,1076,2926,0,0,0,5000,0.1996,0.2152,0.5852,0.0,0.0,0.0,1076,0.2152
35600,0.1648,0.8352,0.0,43.11617120870401,0.36664591635253413,0.0,2202.4,2202.4,1.3796630741573068,440,768,3792,0,0,0,5000,0.088,0.1536,0.7584,0.0,0.0,0.0,768,0.1536
35700,0.272,0.728,0.0,40.364152361649225,0.4237278887143314,0.0,3216.0000000000005,3216.0000000000005,1.3793214789916002,845,1030,3125,0,0,0,5000,0.169,0.206,0.625,0.0,0.0,0.0,1030,0.206
35800,0.276,0.724,0.0,49.01595176331481,0.33820889442848473,0.0,3516.3999999999996,3516.3999999999996,1.37968755307263,833,1094,3073,0,0,0,5000,0.1666,0.2188,0.6146,0.0,0.0,0.0,1094,0.2188
35900,0.3024,0.6976,0.0,54.64464666476607,0.2781189207291718,0.0,3882.8,3882.8,1.3799116167130956,941,1142,2917,0,0,0,5000,0.1882,0.2284,0.5834,0.0,0.0,0.0,1142,0.2284
36000,0.2564,0.7436,0.0,44.61922355639535,0.3705734298312422,0.0,3171.2,3171.2,1.3797941288888924,861,842,3297,0,0,0,5000,0.1722,0.1684,0.6594,0.0,0.0,0.0,842,0.1684
36100,0.2828,0.7172,0.0,40.63367205669581,0.41281871703917977,0.0,3311.2,3311.2,1.3794615224376774,961,906,3133,0,0,0,5000,0.1922,0.1812,0.6266,0.0,0.0,0.0,906,0.1812
36200,0.2444,0.7556,0.0,28.12968956782393,0.5294055795109607,0.0,3012.4,3012.4,1.3789202342541476,784,876,3340,0,0,0,5000,0.1568,0.1752,0.668,0.0,0.0,0.0,876,0.1752
36300,0.31,0.69,0.0,36.89090273165739,0.46317029129383436,0.0,3916.8,3916.8,1.3789279823691498,944,1212,2844,0,0,0,5000,0.1888,0.2424,0.5688,0.0,0.0,0.0,1212,0.2424
36400,0.2964,0.7036,0.0,52.29730040751061,0.30843529944825215,0.0,3843.6,3843.6,1.379401648351652,868,1228,2904,0,0,0,5000,0.1736,0.2456,0.5808,0.0,0.0,0.0,1228,0.2456
36500,0.354,0.646,0.0,58.37305645553897,0.2561342612958613,0.0,4248.8,4248.8,1.3799318882191816,1157,1226,2617,0,0,0,5000,0.2314,0.2452,0.5234,0.0,0.0,0.0,1226,0.2452
36600,0.3068,0.6932,0.0,54.461608688114445,0.2541699092653959,0.0,3493.2,3493.2,1.3800187497267795,1018,1032,2950,0,0,0,5000,0.2036,0.2064,0.59,0.0,0.0,0.0,1032,0.2064
36700,0.3096,0.6904,0.0,55.894555109108964,0.2662192883560974,0.0,3826.0,3826.0,1.3802455673024567,1017,1062,2921,0,0,0,5000,0.2034,0.2124,0.5842,0.0,0.0,0.0,1062,0.2124
36800,0.3144,0.6856,0.0,59.385891908082264,0.2289392935729563,0.0,3875.2,3875.2,1.380737356521744,1026,1092,2882,0,0,0,5000,0.2052,0.2184,0.5764,0.0,0.0,0.0,1092,0.2184
36900,0.2072,0.7928,0.0,39.31039180766466,0.42312114468935197,0.0,2479.6000000000004,2479.6000000000004,1.380177626016265,649,774,3577,0,0,0,5000,0.1298,0.1548,0.7154,0.0,0.0,0.0,774,0.1548
37000,0.238,0.762,0.0,43.45707786453298,0.3894636462697,0.0,3004.0,3004.0,1.3802512172973018,710,960,3330,0,0,0,5000,0.142,0.192,0.666,0.0,0.0,0.0,960,0.192
37100,0.3344,0.6656,0.0,50.805962041436416,0.33613774651467443,0.0,4117.6,4117.6,1.3803971665768247,1094,1156,2750,0,0,0,5000,0.2188,0.2312,0.55,0.0,0.0,0.0,1156,0.2312
37200,0.2128,0.7872,0.0,47.97544417401673,0.30263058456967634,0.0,2624.0,2624.0,1.3806248387096822,633,862,3505,0,0,0,5000,0.1266,0.1724,0.701,0.0,0.0,0.0,862,0.1724
37300,0.2936,0.7064,0.0,48.90587677908154,0.3367300226743773,0.0,3456.4,3456.4,1.3805768793565731,954,1028,3018,0,0,0,5000,0.1908,0.2056,0.6036,0.0,0.0,0.0,1028,0.2056
