t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
5421,0.3032,0.6276,0.0692,69.48930093192104,0.196,0.2126,0.5042,0.0018,0.0342,0.0512,1072,1234,180,0.2144,0.2468,0.036
5422,0.3152,0.61,0.0748,69.44701915298064,0.2078,0.2136,0.4862,0.0012,0.034,0.0572,1074,1238,176,0.2148,0.2476,0.0352
5423,0.3244,0.5992,0.0764,69.45386895075411,0.218,0.2118,0.4774,0.001,0.0318,0.06,1064,1218,164,0.2128,0.2436,0.0328
5424,0.336,0.5836,0.0804,69.48785841129836,0.2244,0.2212,0.4556,0.002,0.0348,0.062,1116,1280,184,0.2232,0.256,0.0368
5425,0.3392,0.5828,0.078,69.57002816241035,0.2238,0.2286,0.4514,0.0022,0.0342,0.0598,1154,1314,182,0.2308,0.2628,0.0364
5426,0.3316,0.5908,0.0776,69.65876389535954,0.217,0.2258,0.462,0.0034,0.0318,0.06,1146,1288,176,0.2292,0.2576,0.0352
5427,0.3336,0.5896,0.0768,69.70426221872928,0.2204,0.2234,0.4616,0.003,0.0326,0.059,1132,1280,178,0.2264,0.256,0.0356
5428,0.3324,0.5908,0.0768,69.74815081841763,0.2212,0.2182,0.4644,0.0042,0.0346,0.0574,1112,1264,194,0.2224,0.2528,0.0388
5429,0.3316,0.5964,0.072,69.7715885707716,0.2236,0.2128,0.4744,0.0032,0.0312,0.0548,1080,1220,172,0.216,0.244,0.0344
5430,0.3432,0.5908,0.066,69.77664022023338,0.2282,0.228,0.4612,0.002,0.0312,0.0494,1150,1296,166,0.23,0.2592,0.0332
5431,0.3524,0.5752,0.0724,69.83302325970756,0.23,0.2426,0.4372,0.0022,0.0334,0.0546,1224,1380,178,0.2448,0.276,0.0356
5432,0.3384,0.586,0.0756,69.93885007323581,0.2138,0.2474,0.4446,0.0018,0.0354,0.057,1246,1414,186,0.2492,0.2828,0.0372
5433,0.3292,0.5888,0.082,69.99408692242484,0.2048,0.2462,0.4464,0.0026,0.0386,0.0614,1244,1424,206,0.2488,0.2848,0.0412
5434,0.3212,0.592,0.0868,70.01500573062101,0.1978,0.2434,0.4504,0.0034,0.0398,0.0652,1234,1416,216,0.2468,0.2832,0.0432
5435,0.314,0.594,0.092,70.00827895013099,0.1944,0.236,0.4562,0.0032,0.0396,0.0706,1196,1378,214,0.2392,0.2756,0.0428
5436,0.312,0.5928,0.0952,69.97560059864723,0.1896,0.2414,0.4526,0.0034,0.039,0.074,1224,1402,212,0.2448,0.2804,0.0424
5437,0.3044,0.598,0.0976,69.9502457524099,0.1922,0.222,0.467,0.0024,0.04,0.0764,1122,1310,212,0.2244,0.262,0.0424
5438,0.304,0.594,0.102,69.88554018837463,0.1954,0.2142,0.4666,0.003,0.0406,0.0802,1086,1274,218,0.2172,0.2548,0.0436
5439,0.3096,0.5876,0.1028,69.82048808651673,0.2032,0.2092,0.4626,0.0036,0.0408,0.0806,1064,1250,222,0.2128,0.25,0.0444
5440,0.3152,0.5812,0.1036,69.77646527125704,0.2066,0.214,0.4548,0.0032,0.0388,0.0826,1086,1264,210,0.2172,0.2528,0.042
5441,0.3184,0.5748,0.1068,69.76504716397454,0.211,0.2112,0.4506,0.0036,0.0372,0.0864,1074,1242,204,0.2148,0.2484,0.0408
5442,0.3188,0.5724,0.1088,69.76951886772446,0.2152,0.2026,0.4512,0.0046,0.0398,0.0866,1036,1212,222,0.2072,0.2424,0.0444
5443,0.3212,0.5668,0.112,69.7672193241053,0.2198,0.198,0.449,0.0048,0.0376,0.0908,1014,1178,212,0.2028,0.2356,0.0424
5444,0.3312,0.556,0.1128,69.77253394285431,0.2258,0.207,0.4308,0.0038,0.0434,0.0892,1054,1252,236,0.2108,0.2504,0.0472
5445,0.3328,0.5504,0.1168,69.82670810571494,0.2296,0.2014,0.4312,0.005,0.037,0.0958,1032,1192,210,0.2064,0.2384,0.042
5446,0.342,0.5364,0.1216,69.8766780365271,0.233,0.2152,0.4094,0.0028,0.0388,0.1008,1090,1270,208,0.218,0.254,0.0416
5447,0.3468,0.5248,0.1284,69.98084130147195,0.2332,0.2244,0.3928,0.0028,0.0396,0.1072,1136,1320,212,0.2272,0.264,0.0424
5448,0.3484,0.5176,0.134,70.11114243376564,0.2292,0.2352,0.3802,0.0032,0.0396,0.1126,1192,1374,214,0.2384,0.2748,0.0428
5449,0.3416,0.522,0.1364,70.25482034604309,0.218,0.2432,0.3826,0.004,0.0356,0.1166,1236,1394,198,0.2472,0.2788,0.0396
5450,0.3384,0.5244,0.1372,70.37463440776752,0.2174,0.2378,0.3864,0.0042,0.0382,0.116,1210,1380,212,0.242,0.276,0.0424
5451,0.3336,0.5324,0.134,70.47212484138039,0.2078,0.2456,0.3926,0.006,0.034,0.114,1258,1398,200,0.2516,0.2796,0.04
5452,0.3028,0.566,0.1312,70.55167271806688,0.1872,0.227,0.4346,0.0042,0.0358,0.1112,1156,1314,200,0.2312,0.2628,0.04
5453,0.2972,0.5728,0.13,70.49539682615654,0.182,0.2252,0.442,0.0052,0.0364,0.1092,1152,1308,208,0.2304,0.2616,0.0416
5454,0.294,0.5772,0.1288,70.42053827370205,0.1792,0.2232,0.4476,0.0064,0.036,0.1076,1148,1296,212,0.2296,0.2592,0.0424
5455,0.284,0.5892,0.1268,70.33451951674444,0.1738,0.2142,0.4626,0.0062,0.039,0.1042,1102,1266,226,0.2204,0.2532,0.0452
5456,0.2832,0.5908,0.126,70.20546790887872,0.1796,0.2004,0.47,0.0068,0.0412,0.102,1036,1208,240,0.2072,0.2416,0.048
5457,0.296,0.5752,0.1288,70.06646168583033,0.1864,0.2122,0.4468,0.007,0.0446,0.103,1096,1284,258,0.2192,0.2568,0.0516
5458,0.2948,0.5772,0.128,70.00054914447782,0.1854,0.2108,0.4506,0.008,0.0424,0.1028,1094,1266,252,0.2188,0.2532,0.0504
5459,0.2864,0.5856,0.128,69.93034977476255,0.1814,0.2024,0.463,0.0076,0.0428,0.1028,1050,1226,252,0.21,0.2452,0.0504
5460,0.282,0.598,0.12,69.82672472712879,0.1828,0.1902,0.481,0.0082,0.0438,0.094,992,1170,260,0.1984,0.234,0.052
5461,0.2836,0.6036,0.1128,69.69390481211325,0.1826,0.1918,0.4862,0.0102,0.043,0.0862,1010,1174,266,0.202,0.2348,0.0532
5462,0.2872,0.6088,0.104,69.56963779538171,0.1826,0.1998,0.4862,0.0094,0.0454,0.0766,1046,1226,274,0.2092,0.2452,0.0548
5463,0.282,0.6224,0.0956,69.47075615717154,0.1778,0.197,0.5,0.0114,0.0478,0.066,1042,1224,296,0.2084,0.2448,0.0592
5464,0.2792,0.6392,0.0816,69.34682718570721,0.173,0.2018,0.5174,0.0106,0.0418,0.0554,1062,1218,262,0.2124,0.2436,0.0524
5465,0.2768,0.6504,0.0728,69.21829768342076,0.1714,0.2024,0.5288,0.0084,0.0408,0.0482,1054,1216,246,0.2108,0.2432,0.0492
5466,0.2736,0.654,0.0724,69.09055748611259,0.1734,0.193,0.5356,0.0074,0.0438,0.0468,1002,1184,256,0.2004,0.2368,0.0512
5467,0.2708,0.6584,0.0708,68.95463664731325,0.1702,0.194,0.54,0.0072,0.0428,0.0458,1006,1184,250,0.2012,0.2368,0.05
5468,0.2636,0.6648,0.0716,68.81898996277494,0.1646,0.1912,0.5464,0.0068,0.0456,0.0454,990,1184,262,0.198,0.2368,0.0524
5469,0.2576,0.6748,0.0676,68.66553691908857,0.16,0.1898,0.5586,0.0054,0.0426,0.0436,976,1162,240,0.1952,0.2324,0.048
5470,0.2416,0.6944,0.064,68.498314291835,0.1508,0.176,0.5856,0.0056,0.0416,0.0404,908,1088,236,0.1816,0.2176,0.0472
5471,0.242,0.698,0.06,68.26249080289124,0.154,0.1696,0.5936,0.0064,0.0392,0.0372,880,1044,228,0.176,0.2088,0.0456
5472,0.2456,0.6912,0.0632,68.02947357708486,0.1568,0.1708,0.5858,0.0068,0.04,0.0398,888,1054,234,0.1776,0.2108,0.0468
5473,0.2416,0.6936,0.0648,67.82605947769214,0.1548,0.1666,0.5888,0.007,0.043,0.0398,868,1048,250,0.1736,0.2096,0.05
5474,0.2416,0.686,0.0724,67.61378129339482,0.1546,0.167,0.5814,0.007,0.0422,0.0478,870,1046,246,0.174,0.2092,0.0492
5475,0.2528,0.6728,0.0744,67.41934163096786,0.1592,0.1802,0.5596,0.007,0.0462,0.0478,936,1132,266,0.1872,0.2264,0.0532
5476,0.2416,0.6824,0.076,67.28980285411748,0.149,0.1784,0.5706,0.0068,0.0452,0.05,926,1118,260,0.1852,0.2236,0.052
5477,0.2468,0.6784,0.0748,67.1210189427881,0.1518,0.1834,0.5664,0.0066,0.0406,0.0512,950,1120,236,0.19,0.224,0.0472
5478,0.252,0.6776,0.0704,66.9816812709433,0.1566,0.1834,0.5678,0.0074,0.0362,0.0486,954,1098,218,0.1908,0.2196,0.0436
5479,0.2552,0.6772,0.0676,66.85960375146483,0.1604,0.1832,0.5644,0.0064,0.0424,0.0432,948,1128,244,0.1896,0.2256,0.0488
5480,0.254,0.678,0.068,66.7494957389712,0.1628,0.1758,0.5712,0.0066,0.0378,0.0458,912,1068,222,0.1824,0.2136,0.0444
5481,0.2724,0.6584,0.0692,66.62457280190236,0.1734,0.193,0.5434,0.005,0.037,0.0482,990,1150,210,0.198,0.23,0.042
5482,0.2628,0.6644,0.0728,66.59132770110958,0.1638,0.194,0.5496,0.004,0.0356,0.053,990,1148,198,0.198,0.2296,0.0396
5483,0.2612,0.6644,0.0744,66.5233161712709,0.1624,0.1942,0.5482,0.0034,0.0382,0.0536,988,1162,208,0.1976,0.2324,0.0416
5484,0.2488,0.67,0.0812,66.44968249296052,0.1488,0.1974,0.5516,0.0026,0.0394,0.0602,1000,1184,210,0.2,0.2368,0.042
5485,0.244,0.6764,0.0796,66.34059798593697,0.1424,0.1998,0.5588,0.0034,0.0354,0.0602,1016,1176,194,0.2032,0.2352,0.0388
5486,0.2448,0.676,0.0792,66.21575845551372,0.1482,0.189,0.564,0.0042,0.035,0.0596,966,1120,196,0.1932,0.224,0.0392
5487,0.2408,0.6788,0.0804,66.08288120028622,0.1478,0.1828,0.5674,0.0032,0.04,0.0588,930,1114,216,0.186,0.2228,0.0432
5488,0.2432,0.674,0.0828,65.93223146840396,0.1492,0.1844,0.5634,0.0036,0.0368,0.0626,940,1106,202,0.188,0.2212,0.0404
5489,0.2496,0.6656,0.0848,65.798792444417,0.1564,0.1832,0.5554,0.0032,0.0372,0.0646,932,1102,202,0.1864,0.2204,0.0404
5490,0.2524,0.6624,0.0852,65.69371332260046,0.1592,0.182,0.5526,0.0044,0.0376,0.0642,932,1098,210,0.1864,0.2196,0.042
5491,0.2556,0.66,0.0844,65.59486381074733,0.162,0.1828,0.5498,0.0044,0.0376,0.0634,936,1102,210,0.1872,0.2204,0.042
5492,0.2588,0.6512,0.09,65.50721896969436,0.164,0.1858,0.5392,0.0038,0.0382,0.069,948,1120,210,0.1896,0.224,0.042
5493,0.272,0.634,0.094,65.44058309247482,0.1802,0.181,0.5234,0.0026,0.0402,0.0726,918,1106,214,0.1836,0.2212,0.0428
5494,0.2776,0.62,0.1024,65.42099987958228,0.1818,0.1868,0.5064,0.0048,0.0404,0.0798,958,1136,226,0.1916,0.2272,0.0452
5495,0.2636,0.6268,0.1096,65.4256311497611,0.1784,0.1662,0.522,0.0042,0.0434,0.0858,852,1048,238,0.1704,0.2096,0.0476
5496,0.27,0.6156,0.1144,65.35491993149601,0.178,0.179,0.5024,0.005,0.0474,0.0882,920,1132,262,0.184,0.2264,0.0524
5497,0.2624,0.618,0.1196,65.32234512630103,0.1732,0.1744,0.5068,0.004,0.048,0.0936,892,1112,260,0.1784,0.2224,0.052
5498,0.2644,0.6092,0.1264,65.25888849039002,0.17,0.1822,0.4894,0.0066,0.0574,0.0944,944,1198,320,0.1888,0.2396,0.064
5499,0.2644,0.6012,0.1344,65.21324773557224,0.1728,0.176,0.4852,0.0072,0.056,0.1028,916,1160,316,0.1832,0.232,0.0632
5500,0.2616,0.6004,0.138,65.16798556197848,0.1712,0.1744,0.4854,0.0064,0.0556,0.107,904,1150,310,0.1808,0.23,0.062
5501,0.2728,0.5808,0.1464,65.11500072314716,0.1802,0.178,0.4644,0.0072,0.0548,0.1154,926,1164,310,0.1852,0.2328,0.062
5502,0.2768,0.568,0.1552,65.1156452475273,0.1822,0.1806,0.4474,0.0086,0.0606,0.1206,946,1206,346,0.1892,0.2412,0.0692
5503,0.2848,0.5592,0.156,65.140247973276,0.1856,0.189,0.4358,0.0094,0.0578,0.1224,992,1234,336,0.1984,0.2468,0.0672
5504,0.2884,0.5544,0.1572,65.20383387831568,0.1872,0.1914,0.4306,0.011,0.0562,0.1236,1012,1238,336,0.2024,0.2476,0.0672
5505,0.2812,0.5604,0.1584,65.28126852516918,0.1834,0.1868,0.44,0.0088,0.054,0.127,978,1204,314,0.1956,0.2408,0.0628
5506,0.3028,0.534,0.1632,65.32821122534617,0.2006,0.1934,0.4116,0.011,0.0514,0.132,1022,1224,312,0.2044,0.2448,0.0624
5507,0.3108,0.5324,0.1568,65.46381493404883,0.2028,0.2048,0.4048,0.0112,0.0504,0.126,1080,1276,308,0.216,0.2552,0.0616
5508,0.308,0.5444,0.1476,65.63227329514285,0.2004,0.2026,0.419,0.0126,0.0482,0.1172,1076,1254,304,0.2152,0.2508,0.0608
5509,0.3136,0.5452,0.1412,65.7717065044793,0.2036,0.2068,0.4172,0.0132,0.0492,0.11,1100,1280,312,0.22,0.256,0.0624
5510,0.3144,0.556,0.1296,65.92760707094234,0.2048,0.2064,0.4288,0.0128,0.048,0.0992,1096,1272,304,0.2192,0.2544,0.0608
5511,0.3148,0.5616,0.1236,66.07218426047997,0.206,0.2018,0.4378,0.0158,0.0458,0.0928,1088,1238,308,0.2176,0.2476,0.0616
5512,0.3112,0.576,0.1128,66.19760901001564,0.2012,0.204,0.4514,0.016,0.0452,0.0822,1100,1246,306,0.22,0.2492,0.0612
5513,0.3252,0.5704,0.1044,66.29653299847622,0.2092,0.216,0.4394,0.016,0.046,0.0734,1160,1310,310,0.232,0.262,0.062
5514,0.3124,0.5916,0.096,66.44847711268267,0.2044,0.2,0.4712,0.016,0.0408,0.0676,1080,1204,284,0.216,0.2408,0.0568
5515,0.3108,0.6048,0.0844,66.51819567698868,0.2044,0.1968,0.486,0.016,0.0408,0.056,1064,1188,284,0.2128,0.2376,0.0568
5516,0.3044,0.6172,0.0784,66.56394416811483,0.2034,0.1844,0.5078,0.0176,0.0344,0.0524,1010,1094,260,0.202,0.2188,0.052
5517,0.3088,0.6188,0.0724,66.56090147190822,0.2102,0.1834,0.5104,0.0138,0.0334,0.0488,986,1084,236,0.1972,0.2168,0.0472
5518,0.3172,0.6136,0.0692,66.57494209194803,0.218,0.1846,0.5038,0.0138,0.035,0.0448,992,1098,244,0.1984,0.2196,0.0488
5519,0.3276,0.608,0.0644,66.61719068916675,0.2276,0.1908,0.4942,0.0092,0.0368,0.0414,1000,1138,230,0.2,0.2276,0.046
5520,0.3208,0.6152,0.064,66.7053528669095,0.2212,0.1944,0.5006,0.0048,0.0348,0.0442,996,1146,198,0.1992,0.2292,0.0396
5521,0.3196,0.6116,0.0688,66.77148917732382,0.2162,0.2022,0.4954,0.0046,0.0302,0.0514,1034,1162,174,0.2068,0.2324,0.0348
5522,0.3048,0.6264,0.0688,66.84027610327006,0.1986,0.209,0.5086,0.0034,0.0266,0.0538,1062,1178,150,0.2124,0.2356,0.03
5523,0.2924,0.6364,0.0712,66.85695444688103,0.188,0.2056,0.522,0.0032,0.0232,0.058,1044,1144,132,0.2088,0.2288,0.0264
5524,0.2732,0.6512,0.0756,66.81981084366257,0.171,0.2014,0.5372,0.003,0.0266,0.0608,1022,1140,148,0.2044,0.228,0.0296
5525,0.2768,0.6444,0.0788,66.7069492773138,0.1764,0.1984,0.5316,0.0024,0.0272,0.064,1004,1128,148,0.2008,0.2256,0.0296
5526,0.2804,0.6364,0.0832,66.60972570788222,0.1812,0.1962,0.5232,0.0022,0.0302,0.067,992,1132,162,0.1984,0.2264,0.0324
5527,0.284,0.628,0.088,66.5301971262506,0.1834,0.198,0.5134,0.0032,0.0312,0.0708,1006,1146,172,0.2012,0.2292,0.0344
5528,0.2984,0.6148,0.0868,66.46932023344243,0.1938,0.2048,0.4972,0.0044,0.0304,0.0694,1046,1176,174,0.2092,0.2352,0.0348
5529,0.2996,0.612,0.0884,66.4663581324492,0.1932,0.2072,0.493,0.0056,0.0308,0.0702,1064,1190,182,0.2128,0.238,0.0364
5530,0.3008,0.6084,0.0908,66.4687428127234,0.1906,0.2156,0.4838,0.0048,0.0336,0.0716,1102,1246,192,0.2204,0.2492,0.0384
5531,0.2968,0.6084,0.0948,66.48758436980418,0.1866,0.214,0.4832,0.0064,0.0364,0.0734,1102,1252,214,0.2204,0.2504,0.0428
5532,0.2892,0.614,0.0968,66.48832364313176,0.1836,0.2058,0.4904,0.0054,0.0414,0.0734,1056,1236,234,0.2112,0.2472,0.0468
5533,0.2804,0.62,0.0996,66.4525121699712,0.179,0.1984,0.4992,0.0044,0.0432,0.0758,1014,1208,238,0.2028,0.2416,0.0476
5534,0.2912,0.6032,0.1056,66.3818145210533,0.1822,0.2128,0.4762,0.0052,0.0412,0.0824,1090,1270,232,0.218,0.254,0.0464
5535,0.2952,0.5948,0.11,66.3778373910845,0.1874,0.2092,0.4708,0.0064,0.0388,0.0874,1078,1240,226,0.2156,0.248,0.0452
5536,0.3044,0.5816,0.114,66.39134826293802,0.192,0.217,0.4538,0.0078,0.0386,0.0908,1124,1278,232,0.2248,0.2556,0.0464
5537,0.3068,0.5784,0.1148,66.45168220794206,0.195,0.213,0.4522,0.0106,0.0394,0.0898,1118,1262,250,0.2236,0.2524,0.05
5538,0.3032,0.5824,0.1144,66.51286130745419,0.1904,0.2134,0.4568,0.0122,0.0378,0.0894,1128,1256,250,0.2256,0.2512,0.05
5539,0.3136,0.5688,0.1176,66.55881448782922,0.199,0.2186,0.442,0.0106,0.035,0.0948,1146,1268,228,0.2292,0.2536,0.0456
5540,0.2972,0.5876,0.1152,66.66037958335762,0.1902,0.2028,0.4684,0.0112,0.0356,0.0918,1070,1192,234,0.214,0.2384,0.0468
5541,0.3072,0.5836,0.1092,66.68110692262191,0.1952,0.2132,0.4574,0.0108,0.0392,0.0842,1120,1262,250,0.224,0.2524,0.05
5542,0.284,0.6132,0.1028,66.74983823941524,0.1772,0.2044,0.4916,0.0092,0.0388,0.0788,1068,1216,240,0.2136,0.2432,0.048
5543,0.2852,0.612,0.1028,66.71736257645563,0.1728,0.2158,0.4824,0.009,0.0434,0.0766,1124,1296,262,0.2248,0.2592,0.0524
5544,0.2692,0.6308,0.1,66.70642142997185,0.1646,0.2012,0.509,0.008,0.0424,0.0748,1046,1218,252,0.2092,0.2436,0.0504
5545,0.266,0.6384,0.0956,66.62429786291864,0.1582,0.211,0.5136,0.0046,0.0386,0.074,1078,1248,216,0.2156,0.2496,0.0432
5546,0.2648,0.6352,0.1,66.55319878209477,0.1598,0.204,0.5154,0.006,0.0356,0.0792,1050,1198,208,0.21,0.2396,0.0416
5547,0.2712,0.6304,0.0984,66.47962701717336,0.1642,0.2064,0.5076,0.0076,0.0392,0.075,1070,1228,234,0.214,0.2456,0.0468
5548,0.2648,0.6372,0.098,66.43653645041645,0.1656,0.1912,0.5238,0.0072,0.0356,0.0766,992,1134,214,0.1984,0.2268,0.0428
5549,0.248,0.6504,0.1016,66.35729126255426,0.1524,0.1836,0.5416,0.0076,0.034,0.0808,956,1088,208,0.1912,0.2176,0.0416
5550,0.246,0.6444,0.1096,66.21346409912948,0.1514,0.1848,0.533,0.0044,0.038,0.0884,946,1114,212,0.1892,0.2228,0.0424
5551,0.25,0.6316,0.1184,66.08413500489036,0.154,0.1866,0.5194,0.0054,0.0378,0.0968,960,1122,216,0.192,0.2244,0.0432
5552,0.252,0.6204,0.1276,65.98653461151473,0.149,0.2004,0.5004,0.0056,0.0396,0.105,1030,1200,226,0.206,0.24,0.0452
5553,0.2456,0.6256,0.1288,65.9277944845672,0.1472,0.1912,0.5098,0.0056,0.0404,0.1058,984,1158,230,0.1968,0.2316,0.046
5554,0.2412,0.6232,0.1356,65.84009724812613,0.142,0.1926,0.5044,0.0058,0.045,0.1102,992,1188,254,0.1984,0.2376,0.0508
5555,0.2324,0.6312,0.1364,65.74978244442288,0.1368,0.1864,0.515,0.0048,0.046,0.111,956,1162,254,0.1912,0.2324,0.0508
5556,0.2304,0.6232,0.1464,65.62807621638073,0.139,0.1776,0.5094,0.0052,0.05,0.1188,914,1138,276,0.1828,0.2276,0.0552
5557,0.23,0.6144,0.1556,65.50651584151653,0.1416,0.171,0.5026,0.0058,0.0526,0.1264,884,1118,292,0.1768,0.2236,0.0584
5558,0.2364,0.596,0.1676,65.39312418198604,0.148,0.1706,0.4858,0.0062,0.0498,0.1396,884,1102,280,0.1768,0.2204,0.056
5559,0.2368,0.5924,0.1708,65.32266290856037,0.1504,0.1642,0.485,0.0086,0.0506,0.1412,864,1074,296,0.1728,0.2148,0.0592
5560,0.2552,0.5752,0.1696,65.25200156631129,0.1662,0.1688,0.4684,0.0092,0.0448,0.1426,890,1068,270,0.178,0.2136,0.054
5561,0.266,0.5684,0.1656,65.25764440213052,0.177,0.1688,0.46,0.0092,0.048,0.137,890,1084,286,0.178,0.2168,0.0572
5562,0.2828,0.5528,0.1644,65.29786777042688,0.1922,0.1688,0.445,0.0124,0.0468,0.1348,906,1078,296,0.1812,0.2156,0.0592
5563,0.2988,0.5456,0.1556,65.38860848221377,0.2052,0.1728,0.4366,0.0144,0.0452,0.1258,936,1090,298,0.1872,0.218,0.0596
5564,0.3048,0.5528,0.1424,65.52294504078152,0.208,0.1776,0.4416,0.016,0.0448,0.112,968,1112,304,0.1936,0.2224,0.0608
5565,0.3156,0.5556,0.1288,65.65953171010918,0.2202,0.1738,0.4454,0.017,0.0466,0.097,954,1102,318,0.1908,0.2204,0.0636
5566,0.336,0.5424,0.1216,65.80590668286906,0.2336,0.1876,0.4272,0.0172,0.0428,0.0916,1024,1152,300,0.2048,0.2304,0.06
5567,0.3496,0.5396,0.1108,66.02188092674471,0.241,0.1998,0.4192,0.0174,0.041,0.0816,1086,1204,292,0.2172,0.2408,0.0584
5568,0.3508,0.5476,0.1016,66.27256096788892,0.245,0.196,0.4294,0.0156,0.0404,0.0736,1058,1182,280,0.2116,0.2364,0.056
5569,0.3496,0.5656,0.0848,66.49777672438087,0.2438,0.1988,0.4478,0.0128,0.0368,0.06,1058,1178,248,0.2116,0.2356,0.0496
5570,0.3556,0.5716,0.0728,66.6919557578348,0.2436,0.2134,0.4466,0.0106,0.0366,0.0492,1120,1250,236,0.224,0.25,0.0472
5571,0.3648,0.5724,0.0628,66.90194900108443,0.2466,0.2264,0.4428,0.01,0.0328,0.0414,1182,1296,214,0.2364,0.2592,0.0428
5572,0.3496,0.5968,0.0536,67.13469412608194,0.2298,0.2314,0.4666,0.0082,0.029,0.035,1198,1302,186,0.2396,0.2604,0.0372
5573,0.3504,0.6052,0.0444,67.29631483393887,0.2238,0.2454,0.468,0.0078,0.029,0.026,1266,1372,184,0.2532,0.2744,0.0368
5574,0.3488,0.61,0.0412,67.45900123076804,0.22,0.2498,0.4724,0.0078,0.0254,0.0246,1288,1376,166,0.2576,0.2752,0.0332
5575,0.3376,0.6276,0.0348,67.60809765374323,0.2106,0.2464,0.4938,0.0076,0.0212,0.0204,1270,1338,144,0.254,0.2676,0.0288
5576,0.328,0.6408,0.0312,67.69961192239893,0.2044,0.2404,0.5106,0.0068,0.02,0.0178,1236,1302,134,0.2472,0.2604,0.0268
5577,0.3272,0.646,0.0268,67.74226459368583,0.201,0.2472,0.5126,0.0052,0.0196,0.0144,1262,1334,124,0.2524,0.2668,0.0248
5578,0.3272,0.6488,0.024,67.78862189522236,0.2056,0.2388,0.52,0.0044,0.0188,0.0124,1216,1288,116,0.2432,0.2576,0.0232
5579,0.3304,0.6492,0.0204,67.8252490059555,0.2104,0.2358,0.5224,0.0042,0.0178,0.0094,1200,1268,110,0.24,0.2536,0.022
5580,0.3284,0.6544,0.0172,67.87193322165727,0.2092,0.2368,0.5288,0.0016,0.0144,0.0092,1192,1256,80,0.2384,0.2512,0.016
5581,0.3244,0.658,0.0176,67.91902198836605,0.2016,0.2444,0.5292,0.0012,0.0132,0.0104,1228,1288,72,0.2456,0.2576,0.0144
5582,0.316,0.6664,0.0176,67.96687528075616,0.1972,0.2368,0.54,0.0008,0.016,0.0092,1188,1264,84,0.2376,0.2528,0.0168
5583,0.3124,0.6692,0.0184,67.9793844037093,0.1924,0.238,0.5418,0.002,0.0168,0.009,1200,1274,94,0.24,0.2548,0.0188
5584,0.2952,0.6872,0.0176,67.98141140493085,0.182,0.224,0.5672,0.0024,0.016,0.0084,1132,1200,92,0.2264,0.24,0.0184
5585,0.2876,0.6904,0.022,67.90704410595359,0.1692,0.2352,0.5646,0.0016,0.0164,0.013,1184,1258,90,0.2368,0.2516,0.018
5586,0.266,0.706,0.028,67.83048198992212,0.1544,0.2214,0.585,0.0018,0.0206,0.0168,1116,1210,112,0.2232,0.242,0.0224
5587,0.2616,0.7088,0.0296,67.67142201532032,0.1486,0.224,0.585,0.002,0.0236,0.0168,1130,1238,128,0.226,0.2476,0.0256
5588,0.2484,0.7168,0.0348,67.51023749792317,0.144,0.2068,0.6008,0.002,0.0252,0.0212,1044,1160,136,0.2088,0.232,0.0272
5589,0.2428,0.7156,0.0416,67.29313779325692,0.1386,0.2074,0.597,0.001,0.0298,0.0262,1042,1186,154,0.2084,0.2372,0.0308
5590,0.2344,0.7192,0.0464,67.07248238008373,0.134,0.1994,0.6052,0.0014,0.0286,0.0314,1004,1140,150,0.2008,0.228,0.03
5591,0.2388,0.7044,0.0568,66.82252254850337,0.14,0.1964,0.5892,0.0012,0.034,0.0392,988,1152,176,0.1976,0.2304,0.0352
5592,0.25,0.6808,0.0692,66.60501094721839,0.147,0.2054,0.5568,0.0006,0.0426,0.0476,1030,1240,216,0.206,0.248,0.0432
5593,0.258,0.6668,0.0752,66.45759507399812,0.1534,0.2078,0.5408,0.0014,0.0442,0.0524,1046,1260,228,0.2092,0.252,0.0456
5594,0.2656,0.6516,0.0828,66.34858690609403,0.155,0.2192,0.519,0.002,0.046,0.0588,1106,1326,240,0.2212,0.2652,0.048
5595,0.2848,0.6248,0.0904,66.28724311563369,0.1646,0.238,0.4832,0.0024,0.0452,0.0666,1202,1416,238,0.2404,0.2832,0.0476
5596,0.2812,0.6276,0.0912,66.32408245098512,0.1638,0.2328,0.4868,0.002,0.0488,0.0658,1174,1408,254,0.2348,0.2816,0.0508
5597,0.2744,0.6332,0.0924,66.33636317861951,0.1634,0.2188,0.4972,0.0032,0.0532,0.0642,1110,1360,282,0.222,0.272,0.0564
5598,0.2704,0.6396,0.09,66.3000122765037,0.163,0.2116,0.5064,0.0032,0.0548,0.061,1074,1332,290,0.2148,0.2664,0.058
5599,0.2732,0.6336,0.0932,66.23668281281364,0.1668,0.2098,0.5018,0.003,0.0538,0.0648,1064,1318,284,0.2128,0.2636,0.0568
5600,0.2768,0.6256,0.0976,66.18788203203918,0.1762,0.1964,0.4982,0.0048,0.0584,0.066,1006,1274,316,0.2012,0.2548,0.0632
5601,0.2872,0.61,0.1028,66.13968358334257,0.1882,0.1928,0.4834,0.0052,0.0604,0.07,990,1266,328,0.198,0.2532,0.0656
5602,0.292,0.604,0.104,66.1343627673838,0.1892,0.2006,0.4746,0.005,0.0582,0.0724,1028,1294,316,0.2056,0.2588,0.0632
