allow_forced_l_in_cd,kappa,pi0,r,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,cum_sigma_mean,net_sum_res_mean,,,# GRID = {'r': [1.2,1.4,1.6,1.8, 2.0], 'allow_forced_l_in_cd': [True, False], 'pi0': [4,5,6,7,8,9, 10], 'kappa': [0.1,0.5, 1]}
FALSE,0.1,7,2,0,1,0,-9999.619422,2.017188961474057e-05,0,-24999048.56,,,,,,,,,,,,,,,,,,,
TRUE,1,7,2,0.049800000000000004,0.11928000000000001,0.8309200000000001,2.2333042747574883,0.7745636019897255,100327390.6,-100321807.4,,,,,,,,,,,,,,,,,,,
FALSE,0.5,7,2,0,1,0,-9999.614659,2.014810656255364e-05,0,-24999036.65,,,,,,,,,,,,,,,,,,,
FALSE,1,7,2,0,1,0,-9999.607418,1.9933101851124015e-05,0,-24999018.54,,,,,,,,,,,,,,,,,,,
TRUE,0.1,8,1.2,1,0,0,35.99999999999998,0,2746.06,87253.93999999994,,,,,,,,,,,,,,,,,,,
TRUE,1,8,1.2,1,0,0,35.99999999999998,0,3221.56,86778.43999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.5,8,1.2,1,0,0,35.99999999999998,0,3241.64,86758.35999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.1,8,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,8,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,8,1.2,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
TRUE,0.1,8,1.4,1,0,0,35.99999999999998,0,14634.62,75365.37999999995,,,,,,,,,,,,,,,,,,,
TRUE,0.5,8,1.4,1,0,0,35.99999999999998,1.2626818109614161e-20,17634.12,72365.87999999995,,,,,,,,,,,,,,,,,,,
TRUE,1,8,1.4,0.8666799999999999,0.13332,0,32.1115147398476,0.08232478671157811,19565.74,60713.046849618986,,,,,,,,,,,,,,,,,,,
FALSE,0.1,8,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,0.5,8,1.4,1,0,0,35.99999999999998,0,0,89999.99999999994,,,,,,,,,,,,,,,,,,,
FALSE,1,8,1.4,0.86748,0.13252,0,32.20508569825317,0.08070766612280317,0,80512.71424563292,,,,,,,,,,,,,,,,,,,
TRUE,0.1,8,1.6,0.5684,0.42435199999999995,0.007248000000000001,23.019739481357764,0.2215854383737092,784369.22,-726819.8713,,,,,,,,,,,,,,,,,,,
TRUE,0.5,8,1.6,0.5149919999999999,0.4712159999999999,0.013792,21.2443700866836,0.25364988930173527,2138526.8,-2085415.875,,,,,,,,,,,,,,,,,,,
TRUE,1,8,1.6,0.4316799999999999,0.5179279999999999,0.05039200000000001,17.64129239760691,0.336457627172045,6459565.9,-6415462.669,,,,,,,,,,,,,,,,,,,
FALSE,0.1,8,1.6,0.569672,0.43032800000000004,0,22.97494711992887,0.2255767096156723,0,57437.36779982217,,,,,,,,,,,,,,,,,,,
FALSE,0.5,8,1.6,0.519784,0.480216,0,20.39859584708383,0.2867905459386999,0,50996.48961770957,,,,,,,,,,,,,,,,,,,
