t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
5557,0.3172,0.6828,0.0,51.84476230656665,0.215,0.2044,0.5806,0.0,0.0,0.0,1022,1022,0,0.2044,0.2044,0.0
5558,0.3196,0.6804,0.0,51.94661371190379,0.2158,0.2076,0.5766,0.0,0.0,0.0,1038,1038,0,0.2076,0.2076,0.0
5559,0.3304,0.6696,0.0,52.05876455517425,0.226,0.2088,0.5652,0.0,0.0,0.0,1044,1044,0,0.2088,0.2088,0.0
5560,0.3464,0.6536,0.0,52.210877023784136,0.2334,0.226,0.5406,0.0,0.0,0.0,1130,1130,0,0.226,0.226,0.0
5561,0.3492,0.6508,0.0,52.43731437175362,0.2354,0.2276,0.537,0.0,0.0,0.0,1138,1138,0,0.2276,0.2276,0.0
5562,0.3468,0.6532,0.0,52.66396112339233,0.2316,0.2304,0.538,0.0,0.0,0.0,1152,1152,0,0.2304,0.2304,0.0
5563,0.3372,0.6628,0.0,52.87099250641513,0.2196,0.2352,0.5452,0.0,0.0,0.0,1176,1176,0,0.2352,0.2352,0.0
5564,0.3296,0.6704,0.0,53.034663119063374,0.2152,0.2288,0.556,0.0,0.0,0.0,1144,1144,0,0.2288,0.2288,0.0
5565,0.3168,0.6832,0.0,53.152739290511576,0.206,0.2216,0.5724,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5566,0.3172,0.6828,0.0,53.20583963591785,0.2078,0.2188,0.5734,0.0,0.0,0.0,1094,1094,0,0.2188,0.2188,0.0
5567,0.3188,0.6812,0.0,53.25167197912657,0.2088,0.22,0.5712,0.0,0.0,0.0,1100,1100,0,0.22,0.22,0.0
5568,0.3208,0.6792,0.0,53.2988127304666,0.207,0.2276,0.5654,0.0,0.0,0.0,1138,1138,0,0.2276,0.2276,0.0
5569,0.316,0.684,0.0,53.356483513001876,0.2066,0.2188,0.5746,0.0,0.0,0.0,1094,1094,0,0.2188,0.2188,0.0
5570,0.3232,0.6768,0.0,53.38005357772698,0.2118,0.2228,0.5654,0.0,0.0,0.0,1114,1114,0,0.2228,0.2228,0.0
5571,0.3224,0.6776,0.0,53.432811024959655,0.209,0.2268,0.5642,0.0,0.0,0.0,1134,1134,0,0.2268,0.2268,0.0
5572,0.3276,0.6724,0.0,53.48169648018221,0.2136,0.228,0.5584,0.0,0.0,0.0,1140,1140,0,0.228,0.228,0.0
5573,0.3276,0.6724,0.0,53.545130314799884,0.2112,0.2328,0.556,0.0,0.0,0.0,1164,1164,0,0.2328,0.2328,0.0
5574,0.3156,0.6844,0.0,53.60806922021732,0.2048,0.2216,0.5736,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5575,0.3048,0.6952,0.0,53.60650219289194,0.1986,0.2124,0.589,0.0,0.0,0.0,1062,1062,0,0.2124,0.2124,0.0
5576,0.3052,0.6948,0.0,53.55233393452611,0.1974,0.2156,0.587,0.0,0.0,0.0,1078,1078,0,0.2156,0.2156,0.0
5577,0.318,0.682,0.0,53.50816131919797,0.2076,0.2208,0.5716,0.0,0.0,0.0,1104,1104,0,0.2208,0.2208,0.0
5578,0.3128,0.6872,0.0,53.52313612330028,0.2092,0.2072,0.5836,0.0,0.0,0.0,1036,1036,0,0.2072,0.2072,0.0
5579,0.3184,0.6816,0.0,53.503368518397004,0.2138,0.2092,0.577,0.0,0.0,0.0,1046,1046,0,0.2092,0.2092,0.0
5580,0.3332,0.6668,0.0,53.50683726113869,0.2224,0.2216,0.556,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5581,0.3264,0.6736,0.0,53.57733660923679,0.2148,0.2232,0.562,0.0,0.0,0.0,1116,1116,0,0.2232,0.2232,0.0
5582,0.3252,0.6748,0.0,53.6178596345645,0.2168,0.2168,0.5664,0.0,0.0,0.0,1084,1084,0,0.2168,0.2168,0.0
5583,0.3348,0.6652,0.0,53.64298720222254,0.2262,0.2172,0.5566,0.0,0.0,0.0,1086,1086,0,0.2172,0.2172,0.0
5584,0.3432,0.6568,0.0,53.70358849180521,0.229,0.2284,0.5426,0.0,0.0,0.0,1142,1142,0,0.2284,0.2284,0.0
5585,0.34,0.66,0.0,53.80472093884649,0.2222,0.2356,0.5422,0.0,0.0,0.0,1178,1178,0,0.2356,0.2356,0.0
5586,0.3324,0.6676,0.0,53.89737356636948,0.216,0.2328,0.5512,0.0,0.0,0.0,1164,1164,0,0.2328,0.2328,0.0
5587,0.316,0.684,0.0,53.955002413083406,0.206,0.22,0.574,0.0,0.0,0.0,1100,1100,0,0.22,0.22,0.0
5588,0.3192,0.6808,0.0,53.937504892946755,0.2086,0.2212,0.5702,0.0,0.0,0.0,1106,1106,0,0.2212,0.2212,0.0
5589,0.322,0.678,0.0,53.93890325157671,0.2138,0.2164,0.5698,0.0,0.0,0.0,1082,1082,0,0.2164,0.2164,0.0
5590,0.3192,0.6808,0.0,53.95253145103637,0.2096,0.2192,0.5712,0.0,0.0,0.0,1096,1096,0,0.2192,0.2192,0.0
5591,0.3368,0.6632,0.0,53.96909920091718,0.219,0.2356,0.5454,0.0,0.0,0.0,1178,1178,0,0.2356,0.2356,0.0
5592,0.3164,0.6836,0.0,54.07989344089751,0.201,0.2308,0.5682,0.0,0.0,0.0,1154,1154,0,0.2308,0.2308,0.0
5593,0.3132,0.6868,0.0,54.10923947225065,0.199,0.2284,0.5726,0.0,0.0,0.0,1142,1142,0,0.2284,0.2284,0.0
5594,0.3124,0.6876,0.0,54.12975705069359,0.1976,0.2296,0.5728,0.0,0.0,0.0,1148,1148,0,0.2296,0.2296,0.0
5595,0.3176,0.6824,0.0,54.15438407477054,0.2074,0.2204,0.5722,0.0,0.0,0.0,1102,1102,0,0.2204,0.2204,0.0
5596,0.3284,0.6716,0.0,54.1931357931379,0.213,0.2308,0.5562,0.0,0.0,0.0,1154,1154,0,0.2308,0.2308,0.0
5597,0.3324,0.6676,0.0,54.287005554903615,0.218,0.2288,0.5532,0.0,0.0,0.0,1144,1144,0,0.2288,0.2288,0.0
5598,0.334,0.666,0.0,54.39256446575339,0.2186,0.2308,0.5506,0.0,0.0,0.0,1154,1154,0,0.2308,0.2308,0.0
5599,0.3348,0.6652,0.0,54.5062438013787,0.2162,0.2372,0.5466,0.0,0.0,0.0,1186,1186,0,0.2372,0.2372,0.0
5600,0.33,0.67,0.0,54.62952862591762,0.2136,0.2328,0.5536,0.0,0.0,0.0,1164,1164,0,0.2328,0.2328,0.0
5601,0.3292,0.6708,0.0,54.73059577612889,0.2144,0.2296,0.556,0.0,0.0,0.0,1148,1148,0,0.2296,0.2296,0.0
5602,0.3292,0.6708,0.0,54.82846930253573,0.2122,0.234,0.5538,0.0,0.0,0.0,1170,1170,0,0.234,0.234,0.0
5603,0.3228,0.6772,0.0,54.935974396409954,0.2098,0.226,0.5642,0.0,0.0,0.0,1130,1130,0,0.226,0.226,0.0
5604,0.322,0.678,0.0,55.015199021899036,0.209,0.226,0.565,0.0,0.0,0.0,1130,1130,0,0.226,0.226,0.0
5605,0.3188,0.6812,0.0,55.09622779311717,0.2082,0.2212,0.5706,0.0,0.0,0.0,1106,1106,0,0.2212,0.2212,0.0
5606,0.314,0.686,0.0,55.16277892574692,0.2064,0.2152,0.5784,0.0,0.0,0.0,1076,1076,0,0.2152,0.2152,0.0
5607,0.3196,0.6804,0.0,55.206692560009294,0.2124,0.2144,0.5732,0.0,0.0,0.0,1072,1072,0,0.2144,0.2144,0.0
5608,0.3264,0.6736,0.0,55.272506510336314,0.2184,0.216,0.5656,0.0,0.0,0.0,1080,1080,0,0.216,0.216,0.0
5609,0.3268,0.6732,0.0,55.364234174367226,0.221,0.2116,0.5674,0.0,0.0,0.0,1058,1058,0,0.2116,0.2116,0.0
5610,0.3232,0.6768,0.0,55.446175073724355,0.2184,0.2096,0.572,0.0,0.0,0.0,1048,1048,0,0.2096,0.2096,0.0
5611,0.326,0.674,0.0,55.50615621722324,0.2178,0.2164,0.5658,0.0,0.0,0.0,1082,1082,0,0.2164,0.2164,0.0
5612,0.3192,0.6808,0.0,55.581648872689485,0.212,0.2144,0.5736,0.0,0.0,0.0,1072,1072,0,0.2144,0.2144,0.0
5613,0.3136,0.6864,0.0,55.6249531280792,0.2108,0.2056,0.5836,0.0,0.0,0.0,1028,1028,0,0.2056,0.2056,0.0
5614,0.3224,0.6776,0.0,55.63303037158465,0.213,0.2188,0.5682,0.0,0.0,0.0,1094,1094,0,0.2188,0.2188,0.0
5615,0.3256,0.6744,0.0,55.68673107190061,0.215,0.2212,0.5638,0.0,0.0,0.0,1106,1106,0,0.2212,0.2212,0.0
5616,0.326,0.674,0.0,55.749893172510646,0.2142,0.2236,0.5622,0.0,0.0,0.0,1118,1118,0,0.2236,0.2236,0.0
5617,0.322,0.678,0.0,55.81155257011086,0.2092,0.2256,0.5652,0.0,0.0,0.0,1128,1128,0,0.2256,0.2256,0.0
5618,0.33,0.67,0.0,55.85383423417369,0.2156,0.2288,0.5556,0.0,0.0,0.0,1144,1144,0,0.2288,0.2288,0.0
5619,0.3412,0.6588,0.0,55.927186962892264,0.222,0.2384,0.5396,0.0,0.0,0.0,1192,1192,0,0.2384,0.2384,0.0
5620,0.3348,0.6652,0.0,56.048866495404255,0.2184,0.2328,0.5488,0.0,0.0,0.0,1164,1164,0,0.2328,0.2328,0.0
5621,0.352,0.648,0.0,56.13478906766451,0.2316,0.2408,0.5276,0.0,0.0,0.0,1204,1204,0,0.2408,0.2408,0.0
5622,0.3388,0.6612,0.0,56.291980212762006,0.2178,0.242,0.5402,0.0,0.0,0.0,1210,1210,0,0.242,0.242,0.0
5623,0.3368,0.6632,0.0,56.396322189519054,0.2152,0.2432,0.5416,0.0,0.0,0.0,1216,1216,0,0.2432,0.2432,0.0
5624,0.3424,0.6576,0.0,56.49384960840066,0.2154,0.254,0.5306,0.0,0.0,0.0,1270,1270,0,0.254,0.254,0.0
5625,0.3436,0.6564,0.0,56.623095418962755,0.2172,0.2528,0.53,0.0,0.0,0.0,1264,1264,0,0.2528,0.2528,0.0
5626,0.3364,0.6636,0.0,56.753722512962575,0.2146,0.2436,0.5418,0.0,0.0,0.0,1218,1218,0,0.2436,0.2436,0.0
5627,0.3292,0.6708,0.0,56.84624260429998,0.2076,0.2432,0.5492,0.0,0.0,0.0,1216,1216,0,0.2432,0.2432,0.0
5628,0.3292,0.6708,0.0,56.912891564094856,0.2096,0.2392,0.5512,0.0,0.0,0.0,1196,1196,0,0.2392,0.2392,0.0
5629,0.3192,0.6808,0.0,56.976676678912305,0.202,0.2344,0.5636,0.0,0.0,0.0,1172,1172,0,0.2344,0.2344,0.0
5630,0.3196,0.6804,0.0,56.999068701345344,0.2062,0.2268,0.567,0.0,0.0,0.0,1134,1134,0,0.2268,0.2268,0.0
5631,0.3244,0.6756,0.0,57.018845098476206,0.2126,0.2236,0.5638,0.0,0.0,0.0,1118,1118,0,0.2236,0.2236,0.0
5632,0.3348,0.6652,0.0,57.05651209619879,0.2196,0.2304,0.55,0.0,0.0,0.0,1152,1152,0,0.2304,0.2304,0.0
5633,0.326,0.674,0.0,57.1421647384024,0.2164,0.2192,0.5644,0.0,0.0,0.0,1096,1096,0,0.2192,0.2192,0.0
5634,0.3264,0.6736,0.0,57.181188085996546,0.2194,0.214,0.5666,0.0,0.0,0.0,1070,1070,0,0.214,0.214,0.0
5635,0.3296,0.6704,0.0,57.21593627870435,0.2212,0.2168,0.562,0.0,0.0,0.0,1084,1084,0,0.2168,0.2168,0.0
5636,0.3268,0.6732,0.0,57.26497119434527,0.2168,0.22,0.5632,0.0,0.0,0.0,1100,1100,0,0.22,0.22,0.0
5637,0.3216,0.6784,0.0,57.304291202607544,0.2072,0.2288,0.564,0.0,0.0,0.0,1144,1144,0,0.2288,0.2288,0.0
5638,0.318,0.682,0.0,57.330476090417136,0.2054,0.2252,0.5694,0.0,0.0,0.0,1126,1126,0,0.2252,0.2252,0.0
5639,0.3152,0.6848,0.0,57.33679442432572,0.199,0.2324,0.5686,0.0,0.0,0.0,1162,1162,0,0.2324,0.2324,0.0
5640,0.3132,0.6868,0.0,57.34058997975881,0.199,0.2284,0.5726,0.0,0.0,0.0,1142,1142,0,0.2284,0.2284,0.0
5641,0.316,0.684,0.0,57.333884480132234,0.2006,0.2308,0.5686,0.0,0.0,0.0,1154,1154,0,0.2308,0.2308,0.0
5642,0.3236,0.6764,0.0,57.34129242722855,0.2082,0.2308,0.561,0.0,0.0,0.0,1154,1154,0,0.2308,0.2308,0.0
5643,0.3332,0.6668,0.0,57.3774041252536,0.2148,0.2368,0.5484,0.0,0.0,0.0,1184,1184,0,0.2368,0.2368,0.0
5644,0.3284,0.6716,0.0,57.45854823130109,0.2112,0.2344,0.5544,0.0,0.0,0.0,1172,1172,0,0.2344,0.2344,0.0
5645,0.33,0.67,0.0,57.51734076455536,0.208,0.244,0.548,0.0,0.0,0.0,1220,1220,0,0.244,0.244,0.0
5646,0.3308,0.6692,0.0,57.59295044500872,0.209,0.2436,0.5474,0.0,0.0,0.0,1218,1218,0,0.2436,0.2436,0.0
5647,0.3256,0.6744,0.0,57.671444717798884,0.2036,0.244,0.5524,0.0,0.0,0.0,1220,1220,0,0.244,0.244,0.0
5648,0.33,0.67,0.0,57.730730735208326,0.2058,0.2484,0.5458,0.0,0.0,0.0,1242,1242,0,0.2484,0.2484,0.0
5649,0.3196,0.6804,0.0,57.80981429054474,0.1988,0.2416,0.5596,0.0,0.0,0.0,1208,1208,0,0.2416,0.2416,0.0
5650,0.32,0.68,0.0,57.84056540418923,0.2036,0.2328,0.5636,0.0,0.0,0.0,1164,1164,0,0.2328,0.2328,0.0
5651,0.3328,0.6672,0.0,57.863948513611405,0.2172,0.2312,0.5516,0.0,0.0,0.0,1156,1156,0,0.2312,0.2312,0.0
5652,0.3288,0.6712,0.0,57.936059292166014,0.2164,0.2248,0.5588,0.0,0.0,0.0,1124,1124,0,0.2248,0.2248,0.0
5653,0.324,0.676,0.0,57.985166872358185,0.2098,0.2284,0.5618,0.0,0.0,0.0,1142,1142,0,0.2284,0.2284,0.0
5654,0.324,0.676,0.0,58.02018062879747,0.2072,0.2336,0.5592,0.0,0.0,0.0,1168,1168,0,0.2336,0.2336,0.0
5655,0.3268,0.6732,0.0,58.06357897785133,0.2036,0.2464,0.55,0.0,0.0,0.0,1232,1232,0,0.2464,0.2464,0.0
5656,0.3244,0.6756,0.0,58.13619744598521,0.2018,0.2452,0.553,0.0,0.0,0.0,1226,1226,0,0.2452,0.2452,0.0
5657,0.3216,0.6784,0.0,58.20127027169674,0.199,0.2452,0.5558,0.0,0.0,0.0,1226,1226,0,0.2452,0.2452,0.0
5658,0.3112,0.6888,0.0,58.26048697137267,0.1894,0.2436,0.567,0.0,0.0,0.0,1218,1218,0,0.2436,0.2436,0.0
5659,0.3164,0.6836,0.0,58.28256940882944,0.191,0.2508,0.5582,0.0,0.0,0.0,1254,1254,0,0.2508,0.2508,0.0
5660,0.312,0.688,0.0,58.33867401551385,0.1856,0.2528,0.5616,0.0,0.0,0.0,1264,1264,0,0.2528,0.2528,0.0
5661,0.2956,0.7044,0.0,58.387046841473065,0.1708,0.2496,0.5796,0.0,0.0,0.0,1248,1248,0,0.2496,0.2496,0.0
5662,0.2944,0.7056,0.0,58.3777680921501,0.166,0.2568,0.5772,0.0,0.0,0.0,1284,1284,0,0.2568,0.2568,0.0
5663,0.2896,0.7104,0.0,58.38042216973116,0.1678,0.2436,0.5886,0.0,0.0,0.0,1218,1218,0,0.2436,0.2436,0.0
5664,0.2884,0.7116,0.0,58.358389018163805,0.1676,0.2416,0.5908,0.0,0.0,0.0,1208,1208,0,0.2416,0.2416,0.0
5665,0.2688,0.7312,0.0,58.337915005532594,0.1574,0.2228,0.6198,0.0,0.0,0.0,1114,1114,0,0.2228,0.2228,0.0
5666,0.2656,0.7344,0.0,58.23103075901668,0.1598,0.2116,0.6286,0.0,0.0,0.0,1058,1058,0,0.2116,0.2116,0.0
5667,0.2668,0.7332,0.0,58.11127939072102,0.1634,0.2068,0.6298,0.0,0.0,0.0,1034,1034,0,0.2068,0.2068,0.0
5668,0.2712,0.7288,0.0,57.99937604371617,0.1684,0.2056,0.626,0.0,0.0,0.0,1028,1028,0,0.2056,0.2056,0.0
5669,0.2804,0.7196,0.0,57.910290329398705,0.1768,0.2072,0.616,0.0,0.0,0.0,1036,1036,0,0.2072,0.2072,0.0
5670,0.28,0.72,0.0,57.86363444254247,0.1756,0.2088,0.6156,0.0,0.0,0.0,1044,1044,0,0.2088,0.2088,0.0
5671,0.2768,0.7232,0.0,57.81778506756468,0.1714,0.2108,0.6178,0.0,0.0,0.0,1054,1054,0,0.2108,0.2108,0.0
5672,0.2724,0.7276,0.0,57.759568961275605,0.17,0.2048,0.6252,0.0,0.0,0.0,1024,1024,0,0.2048,0.2048,0.0
5673,0.2772,0.7228,0.0,57.67534354730975,0.1716,0.2112,0.6172,0.0,0.0,0.0,1056,1056,0,0.2112,0.2112,0.0
5674,0.2764,0.7236,0.0,57.616529484854475,0.1656,0.2216,0.6128,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5675,0.274,0.726,0.0,57.56439611467549,0.1652,0.2176,0.6172,0.0,0.0,0.0,1088,1088,0,0.2176,0.2176,0.0
5676,0.2772,0.7228,0.0,57.498241529856195,0.1664,0.2216,0.612,0.0,0.0,0.0,1108,1108,0,0.2216,0.2216,0.0
5677,0.2656,0.7344,0.0,57.44940144295443,0.1576,0.216,0.6264,0.0,0.0,0.0,1080,1080,0,0.216,0.216,0.0
5678,0.262,0.738,0.0,57.35246481156952,0.1606,0.2028,0.6366,0.0,0.0,0.0,1014,1014,0,0.2028,0.2028,0.0
5679,0.2632,0.7368,0.0,57.22995947809068,0.1602,0.206,0.6338,0.0,0.0,0.0,1030,1030,0,0.206,0.206,0.0
5680,0.2568,0.7432,0.0,57.11837002556028,0.157,0.1996,0.6434,0.0,0.0,0.0,998,998,0,0.1996,0.1996,0.0
5681,0.266,0.734,0.0,56.980260127478445,0.163,0.206,0.631,0.0,0.0,0.0,1030,1030,0,0.206,0.206,0.0
5682,0.2712,0.7288,0.0,56.89068930025869,0.1682,0.206,0.6258,0.0,0.0,0.0,1030,1030,0,0.206,0.206,0.0
5683,0.27,0.73,0.0,56.823751704329425,0.1658,0.2084,0.6258,0.0,0.0,0.0,1042,1042,0,0.2084,0.2084,0.0
5684,0.2688,0.7312,0.0,56.754776651004676,0.1604,0.2168,0.6228,0.0,0.0,0.0,1084,1084,0,0.2168,0.2168,0.0
5685,0.2696,0.7304,0.0,56.69027757627659,0.163,0.2132,0.6238,0.0,0.0,0.0,1066,1066,0,0.2132,0.2132,0.0
5686,0.2752,0.7248,0.0,56.625192071055025,0.173,0.2044,0.6226,0.0,0.0,0.0,1022,1022,0,0.2044,0.2044,0.0
5687,0.2788,0.7212,0.0,56.571880958605526,0.1792,0.1992,0.6216,0.0,0.0,0.0,996,996,0,0.1992,0.1992,0.0
5688,0.2772,0.7228,0.0,56.52547803985445,0.175,0.2044,0.6206,0.0,0.0,0.0,1022,1022,0,0.2044,0.2044,0.0
5689,0.2724,0.7276,0.0,56.47703075473965,0.1756,0.1936,0.6308,0.0,0.0,0.0,968,968,0,0.1936,0.1936,0.0
5690,0.2752,0.7248,0.0,56.39492948598419,0.18,0.1904,0.6296,0.0,0.0,0.0,952,952,0,0.1904,0.1904,0.0
5691,0.288,0.712,0.0,56.31996933853577,0.191,0.194,0.615,0.0,0.0,0.0,970,970,0,0.194,0.194,0.0
5692,0.2908,0.7092,0.0,56.29668981609872,0.188,0.2056,0.6064,0.0,0.0,0.0,1028,1028,0,0.2056,0.2056,0.0
5693,0.3008,0.6992,0.0,56.295666893477595,0.1904,0.2208,0.5888,0.0,0.0,0.0,1104,1104,0,0.2208,0.2208,0.0
5694,0.2984,0.7016,0.0,56.34452511013228,0.1866,0.2236,0.5898,0.0,0.0,0.0,1118,1118,0,0.2236,0.2236,0.0
5695,0.2924,0.7076,0.0,56.37932413421495,0.184,0.2168,0.5992,0.0,0.0,0.0,1084,1084,0,0.2168,0.2168,0.0
5696,0.282,0.718,0.0,56.37900803477117,0.1806,0.2028,0.6166,0.0,0.0,0.0,1014,1014,0,0.2028,0.2028,0.0
5697,0.284,0.716,0.0,56.31958618267849,0.181,0.206,0.613,0.0,0.0,0.0,1030,1030,0,0.206,0.206,0.0
5698,0.2832,0.7168,0.0,56.27078770530177,0.1772,0.212,0.6108,0.0,0.0,0.0,1060,1060,0,0.212,0.212,0.0
5699,0.2844,0.7156,0.0,56.22724470489381,0.1756,0.2176,0.6068,0.0,0.0,0.0,1088,1088,0,0.2176,0.2176,0.0
5700,0.2868,0.7132,0.0,56.19640485787443,0.1716,0.2304,0.598,0.0,0.0,0.0,1152,1152,0,0.2304,0.2304,0.0
5701,0.2796,0.7204,0.0,56.19082482808746,0.1704,0.2184,0.6112,0.0,0.0,0.0,1092,1092,0,0.2184,0.2184,0.0
5702,0.2792,0.7208,0.0,56.146340318761965,0.1716,0.2152,0.6132,0.0,0.0,0.0,1076,1076,0,0.2152,0.2152,0.0
5703,0.2796,0.7204,0.0,56.097342068322675,0.1706,0.218,0.6114,0.0,0.0,0.0,1090,1090,0,0.218,0.218,0.0
5704,0.2796,0.7204,0.0,56.051315987615055,0.1696,0.22,0.6104,0.0,0.0,0.0,1100,1100,0,0.22,0.22,0.0
5705,0.268,0.732,0.0,56.00774321415979,0.1634,0.2092,0.6274,0.0,0.0,0.0,1046,1046,0,0.2092,0.2092,0.0
5706,0.264,0.736,0.0,55.90829331688696,0.1586,0.2108,0.6306,0.0,0.0,0.0,1054,1054,0,0.2108,0.2108,0.0
5707,0.2588,0.7412,0.0,55.79949867966216,0.1586,0.2004,0.641,0.0,0.0,0.0,1002,1002,0,0.2004,0.2004,0.0
5708,0.2616,0.7384,0.0,55.66233922074034,0.1602,0.2028,0.637,0.0,0.0,0.0,1014,1014,0,0.2028,0.2028,0.0
5709,0.2628,0.7372,0.0,55.53952627624685,0.165,0.1956,0.6394,0.0,0.0,0.0,978,978,0,0.1956,0.1956,0.0
5710,0.2616,0.7384,0.0,55.412453106370336,0.163,0.1972,0.6398,0.0,0.0,0.0,986,986,0,0.1972,0.1972,0.0
5711,0.2612,0.7388,0.0,55.281758873645146,0.1622,0.198,0.6398,0.0,0.0,0.0,990,990,0,0.198,0.198,0.0
5712,0.2664,0.7336,0.0,55.15224153031432,0.165,0.2028,0.6322,0.0,0.0,0.0,1014,1014,0,0.2028,0.2028,0.0
5713,0.2628,0.7372,0.0,55.048457319634956,0.1566,0.2124,0.631,0.0,0.0,0.0,1062,1062,0,0.2124,0.2124,0.0
5714,0.264,0.736,0.0,54.94089076826606,0.1578,0.2124,0.6298,0.0,0.0,0.0,1062,1062,0,0.2124,0.2124,0.0
5715,0.26,0.74,0.0,54.83866084020621,0.1566,0.2068,0.6366,0.0,0.0,0.0,1034,1034,0,0.2068,0.2068,0.0
5716,0.266,0.734,0.0,54.71575907985743,0.1612,0.2096,0.6292,0.0,0.0,0.0,1048,1048,0,0.2096,0.2096,0.0
5717,0.2656,0.7344,0.0,54.6232818684257,0.1592,0.2128,0.628,0.0,0.0,0.0,1064,1064,0,0.2128,0.2128,0.0
5718,0.2536,0.7464,0.0,54.534714123734666,0.1506,0.206,0.6434,0.0,0.0,0.0,1030,1030,0,0.206,0.206,0.0
5719,0.2476,0.7524,0.0,54.39282434209269,0.1532,0.1888,0.658,0.0,0.0,0.0,944,944,0,0.1888,0.1888,0.0
5720,0.256,0.744,0.0,54.20948410414244,0.161,0.19,0.649,0.0,0.0,0.0,950,950,0,0.19,0.19,0.0
5721,0.2556,0.7444,0.0,54.0609701313782,0.1586,0.194,0.6474,0.0,0.0,0.0,970,970,0,0.194,0.194,0.0
5722,0.26,0.74,0.0,53.91407202054391,0.1582,0.2036,0.6382,0.0,0.0,0.0,1018,1018,0,0.2036,0.2036,0.0
5723,0.2704,0.7296,0.0,53.793982903267114,0.1668,0.2072,0.626,0.0,0.0,0.0,1036,1036,0,0.2072,0.2072,0.0
5724,0.2664,0.7336,0.0,53.71706671761298,0.1598,0.2132,0.627,0.0,0.0,0.0,1066,1066,0,0.2132,0.2132,0.0
5725,0.2672,0.7328,0.0,53.62959939070603,0.1614,0.2116,0.627,0.0,0.0,0.0,1058,1058,0,0.2116,0.2116,0.0
5726,0.2604,0.7396,0.0,53.543953545756054,0.1574,0.206,0.6366,0.0,0.0,0.0,1030,1030,0,0.206,0.206,0.0
5727,0.2584,0.7416,0.0,53.42659410695055,0.1606,0.1956,0.6438,0.0,0.0,0.0,978,978,0,0.1956,0.1956,0.0
5728,0.2616,0.7384,0.0,53.29109892843339,0.161,0.2012,0.6378,0.0,0.0,0.0,1006,1006,0,0.2012,0.2012,0.0
5729,0.2692,0.7308,0.0,53.17889059767271,0.1662,0.206,0.6278,0.0,0.0,0.0,1030,1030,0,0.206,0.206,0.0
5730,0.2728,0.7272,0.0,53.1050819116203,0.1656,0.2144,0.62,0.0,0.0,0.0,1072,1072,0,0.2144,0.2144,0.0
5731,0.2768,0.7232,0.0,53.05738549804741,0.1684,0.2168,0.6148,0.0,0.0,0.0,1084,1084,0,0.2168,0.2168,0.0
5732,0.272,0.728,0.0,53.02748538349576,0.1672,0.2096,0.6232,0.0,0.0,0.0,1048,1048,0,0.2096,0.2096,0.0
5733,0.274,0.726,0.0,52.97025242460771,0.1656,0.2168,0.6176,0.0,0.0,0.0,1084,1084,0,0.2168,0.2168,0.0
5734,0.2716,0.7284,0.0,52.92758912168485,0.1648,0.2136,0.6216,0.0,0.0,0.0,1068,1068,0,0.2136,0.2136,0.0
5735,0.2768,0.7232,0.0,52.87425661843654,0.1696,0.2144,0.616,0.0,0.0,0.0,1072,1072,0,0.2144,0.2144,0.0
5736,0.2656,0.7344,0.0,52.84149233351648,0.1608,0.2096,0.6296,0.0,0.0,0.0,1048,1048,0,0.2096,0.2096,0.0
5737,0.256,0.744,0.0,52.76025798594153,0.1564,0.1992,0.6444,0.0,0.0,0.0,996,996,0,0.1992,0.1992,0.0
5738,0.2388,0.7612,0.0,52.63186190565955,0.1442,0.1892,0.6666,0.0,0.0,0.0,946,946,0,0.1892,0.1892,0.0
5739,0.2232,0.7768,0.0,52.42854474313662,0.1306,0.1852,0.6842,0.0,0.0,0.0,926,926,0,0.1852,0.1852,0.0
5740,0.2092,0.7908,0.0,52.16768145545181,0.123,0.1724,0.7046,0.0,0.0,0.0,862,862,0,0.1724,0.1724,0.0
5741,0.2004,0.7996,0.0,51.84942536701972,0.115,0.1708,0.7142,0.0,0.0,0.0,854,854,0,0.1708,0.1708,0.0
5742,0.2008,0.7992,0.0,51.50852795206522,0.121,0.1596,0.7194,0.0,0.0,0.0,798,798,0,0.1596,0.1596,0.0
5743,0.2064,0.7936,0.0,51.16890051126379,0.1258,0.1612,0.713,0.0,0.0,0.0,806,806,0,0.1612,0.1612,0.0
5744,0.2152,0.7848,0.0,50.86464177249427,0.132,0.1664,0.7016,0.0,0.0,0.0,832,832,0,0.1664,0.1664,0.0
5745,0.228,0.772,0.0,50.61128613644031,0.1388,0.1784,0.6828,0.0,0.0,0.0,892,892,0,0.1784,0.1784,0.0
5746,0.2368,0.7632,0.0,50.426528437749745,0.1422,0.1892,0.6686,0.0,0.0,0.0,946,946,0,0.1892,0.1892,0.0
5747,0.2308,0.7692,0.0,50.2899155779279,0.1424,0.1768,0.6808,0.0,0.0,0.0,884,884,0,0.1768,0.1768,0.0
